Year_mon,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A
May 2001,374.27974278180375,341.6077275928844,NA,513.2789462985861,528.3133527100921,816.4047529432331,793.4320183687173,1889.9217264418742,1353.5371914544753,1363.4838955613818,383.82567466219695,886.2916556682983,824.3943766130978,816.4049912948075,1631.8392847525627,530.3176807030595,NA,1004.9999999999999,456.1152668428918,1014.9702124776676,829.3874289838935,NA,375.7871431806477,880.303140390926,1074.7753754347234,485.2052522341063,511.27409601451757,928.2023622332091,336.5791075903185,990.5415658182296,1522.5553349311808,307.4010124101484,840.3712281710145,2127.9012335409243,685.4853128243882,578.3985514670178,1333.6420325958975,1114.6306703807727,NA,549.3558203248035,1492.7399593132873,NA,1889.9217264418742,NA,192.46147846942887,695.4857638322874,NA,1204.2641999712548,NA,596.4279695453353,876.8075987024948,1750.991790312264,865.3304279223767,NA,1343.5899052588052,1194.3076170498882,1124.5927051125002,639.4679969550523,594.4255190980683,NA,NA,1104.6679266045053,596.4279695453353,3028.4816325620795,NA,2390.341890407135,2068.42720636308,NA,NA,976.0819005660102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 2001,356.6818534882539,380.79446248610157,NA,NA,NA,853.350774090673,1084.7402858098828,2692.291327129218,1054.8433403930965,1074.7753754347234,340.60205102645466,988.0488267488163,1234.1300377180992,824.3943766130978,938.1788551629476,NA,NA,1234.1300377180992,1343.5899052588052,1602.0405206026348,967.1059399440505,NA,NA,1443.0370779426937,1313.7445100224431,NA,462.1350666082496,1254.037390522584,NA,1134.5536889821542,1532.492755855078,431.0258579935834,878.3062463005085,2117.9898249727125,984.0599802857797,836.8765011127549,948.1545033716525,NA,NA,813.4088116104587,1602.0405206026348,NA,1840.3135507439754,NA,296.32779450010224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383.3755747009961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 2001,356.68510768509384,456.5493030816375,NA,352.66862913838276,345.630198809856,1094.7044672865047,809.4137685984763,1651.702715568994,1298.8191121678115,1263.9901208094518,399.3737931212364,1263.9901208094518,368.7523056694542,746.4705971324983,1502.678940131065,398.8943302424808,NA,588.4178447162448,974.0872996646331,686.4854099279131,648.4734025609007,NA,250.99247961347336,1054.8433403930965,771.9519267333841,367.74724210878964,357.69539329490505,714.483480034707,296.32779450010224,1044.8762015998634,1602.0405206026348,211.64923173723787,437.04835201232726,2098.165898026502,578.4039660579393,654.4764522382571,748.4694246388742,773.451218794289,NA,301.3614765884714,1592.1066223459586,NA,2038.6851095203506,NA,238.89248491324844,560.3754883038329,NA,1263.9901208094518,NA,769.454568959376,NA,1174.3924625218092,725.4803126101223,NA,1114.6306703807727,1124.5927051125002,1014.9702124776676,592.922594086376,305.3879397135593,NA,NA,NA,335.5733120797411,1383.3755747009961,NA,1383.3755747009961,1348.5547818972996,NA,NA,886.2916556682983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 2001,448.568560588751,544.3026150985913,NA,467.15108912329407,554.364976421142,872.3179483152464,923.213796123,1651.702715568994,1244.0840311965485,1502.678940131065,326.5200633339315,1298.8191121678115,305.3879397135593,697.4857161049773,1721.2098942718915,564.3822107047584,NA,650.474468086941,1004.9999999999999,714.483480034707,640.468647190508,NA,265.10328488104244,1099.686196945505,700.4855589370037,NA,518.2907997452282,750.468209640301,406.929082315014,976.0819005660102,1909.7620782864124,257.04072104292794,481.1936853969729,2345.862149203803,511.27409601451757,596.4279695453353,528.3133527100921,740.4738584242194,NA,333.56164896812237,1666.5985091265761,NA,1959.3558150219385,NA,308.40749627337493,530.3176807030595,NA,1204.2641999712548,NA,1263.9901208094518,990.5338732592045,1254.037390522584,723.4809878246584,NA,1024.9396451247394,1094.7044672865047,1084.7402858098828,594.4255190980683,274.1713384422784,NA,NA,1224.1754048905148,354.67940281380976,1522.5553349311808,NA,1607.0042906476915,1552.3660617637183,NA,NA,962.1190088864754,NA,NA,NA,NA,385.8350969760977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 2001,398.8939677179056,448.58962412035015,NA,419.9828714298339,508.266703129272,855.3474755580627,750.468209640301,1542.4296636798922,1134.5540371804009,1303.79485101835,264.59704402395556,1064.8097292946218,299.34808472542426,804.4197439275696,1572.2373419241178,493.2275958405715,NA,746.4705971324983,950.1495324447668,654.4764522382571,601.4338618517609,NA,191.45118730292828,860.3390670410604,716.4830037859351,234.85808047046265,507.26420738643077,850.3556521061397,431.0258579935834,964.113805949651,1721.2098942718915,342.6133805843485,461.63208401576526,2147.722949606344,407.9333369892203,527.3111660210355,750.468209640301,759.4622192171765,NA,283.23700395308987,1671.5642443557515,NA,1845.251409360479,NA,388.8490743422495,604.4372378120861,NA,1114.6306703807727,NA,1452.97629253754,1032.405645439431,1154.4746182836675,620.9531176574803,NA,1014.9702124776676,1034.9083056469622,981.0682609728858,640.468647190508,1840.3135507439754,NA,NA,1283.89371431318,309.4139801366015,1423.1521335636096,NA,1323.6935690211737,1403.2649764378245,NA,NA,1024.9396451247394,NA,NA,NA,NA,644.4711238396825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 2001,359.70566137767923,398.3827268204134,NA,685.4853128243882,616.4495592967088,1174.3924625218092,995.0289998312528,1522.5553349311808,1552.3660617637183,1810.5435511734543,324.00439402457505,1184.3503731155338,474.17280121776747,925.2092482598038,1790.6947230052083,687.4854954297872,NA,1114.6306703807727,1174.3924625218092,1009.9851062388337,1004.9999999999999,NA,263.0878293230937,1830.3906467217873,980.0710050689793,332.5557812199929,552.3613574157046,849.3572594580262,408.9375719772174,1074.7753754347234,1686.4577016989497,223.76059253012437,1114.6306703807727,2147.722949606344,677.4841162624895,561.3771902274159,755.4649869379346,938.1788551629476,NA,318.4710542907632,1631.8390440628782,NA,2058.513554897781,NA,284.2441561326472,845.3635953018024,NA,1492.7399593132873,NA,1214.2198024308848,1139.5343550161044,1939.5195341626477,1054.8433403930965,NA,1054.8433403930965,1064.8097292946218,1373.4300218933536,587.4165182990291,195.49209949210658,NA,NA,1373.4300218933536,663.4802059740828,1999.0235959880304,NA,1731.137645417054,1423.1521335636096,NA,NA,1313.7445100224431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 2001,451.0532913735781,467.0795924178333,NA,NA,NA,806.4173833363917,2177.4527967554523,3457.784199437554,1532.492755855078,1214.2201274315387,1602.0405206026348,2860.425832547141,3472.9870813230546,894.2758418994563,1452.9787300658227,NA,NA,1273.942227088914,1313.7445100224431,2088.253376102949,1800.6193548762094,NA,NA,1671.5642443557515,3433.4947366218285,NA,582.4096818603398,1611.9739283819877,NA,2326.0544189843367,1701.3530213028482,1522.5553349311808,1194.3076170498882,1074.7753754347234,3551.961084380092,1487.7670324985017,3206.3422079135453,NA,NA,3077.8954894718686,2830.760891218273,NA,3818.396905970778,NA,568.3864294124708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174.3146018242974,NA,NA,NA,NA,NA,1393.3205581730695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 2001,596.8340415443793,664.4318409633906,NA,888.2877557203514,916.2294426828046,1084.7402858098828,1114.6306703807727,3126.377792950171,1423.1521335636096,1383.3755747009961,550.3576514905048,1572.2373419241178,1999.0235959880304,977.0791888416118,1602.0405206026348,830.3860106895798,NA,1562.3019534211498,1383.3755747009961,1646.7341155330728,1184.3503731155338,NA,391.8628656933263,1443.0370779426937,1512.6173975057443,969.1006549738368,918.2250153574761,1572.2373419241178,731.478024213924,1423.1521335636096,1423.149644119446,497.23837697325104,1144.514672851808,1572.2373419241178,1313.7445100224431,871.3197584872371,2514.1752005909007,1602.0405206026348,NA,899.2656697376491,1179.3707482876562,NA,1492.7399593132873,NA,418.97884980138167,815.4062744780244,NA,1502.678940131065,NA,762.4592825827121,3186.5837610495055,1343.5899052588052,1383.3755747009961,NA,1611.9739283819877,1174.3924625218092,1373.4300218933536,1039.1226032717368,1423.1521335636096,NA,NA,3561.8318452723,1413.208833564305,1611.9739283819877,NA,1602.0405206026348,1532.492755855078,NA,NA,1522.5553349311808,NA,NA,NA,NA,1024.9396451247394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 2002,630.3901663948387,633.4480801088249,NA,486.2081025928973,450.0948343459248,1074.7753754347234,957.1318719890447,2774.9952757222113,1621.906848754491,1532.492755855078,279.20787751337474,1303.79485101835,1681.4943026841581,1044.8762015998634,1452.9787300658227,810.4125440416251,NA,1423.1521335636096,1263.9901208094518,1403.2646958686873,1034.9083056469622,NA,517.2884600488659,1552.3660617637183,1343.5899052588052,866.328672545629,443.0701852445669,1393.2650731888311,405.9248079052403,1408.2363458683394,1318.7184418071238,245.95139284183884,974.0872996646331,2108.0780470560185,1413.208833564305,933.1907148600893,2642.8243117036463,1433.09488039012,NA,803.4209094156954,1184.3500397858488,NA,1582.172230502708,NA,298.34134840017754,696.485745684851,NA,1502.678940131065,NA,949.1520220821325,1448.0079040042583,1562.3019534211498,1194.3076170498882,NA,1731.137645417054,1353.5371914544753,1273.942227088914,647.805850542124,971.0953373104052,NA,NA,1452.9787300658227,1024.9396451247394,1929.6007889249577,NA,1860.1580830173257,1582.172230502708,NA,NA,1313.7445100224431,NA,NA,NA,NA,739.4743644586025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 2002,575.8998915430811,568.384657713905,NA,815.4062744780244,840.3713037450254,1204.2641999712548,1014.9702124776676,2705.452566752764,1552.3660617637183,1373.4300218933536,448.58822968812007,1482.8004515114706,1979.1904968706908,1144.514672851808,1353.5371914544753,955.1369593512142,NA,1323.6935690211737,1254.037390522584,1557.334007592434,1114.6306703807727,NA,557.3702968778116,1472.860413136632,1333.6420325958975,830.3860106895798,814.4075479206201,1303.7589287253224,641.4692849770015,1280.5662308622782,1393.3202755694103,394.8764724826819,1074.7753754347234,2434.980616919741,1423.1521335636096,962.1190088864754,2524.07311396851,1452.9787300658227,NA,1001.0116949009231,1219.1977661610267,NA,1443.0370779426937,NA,388.8490743422495,697.4857161049773,NA,1343.5899052588052,NA,905.74856055283,1607.0072244923113,1602.0405206026348,1263.9901208094518,NA,1631.8392847525627,1383.3755747009961,1194.3076170498882,700.4855589370037,911.2403594063251,NA,NA,1631.8392847525627,1194.3076170498882,1919.681637676682,NA,1909.7620782864124,1651.702715568994,NA,NA,1383.3755747009961,NA,NA,NA,NA,815.4062744780244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 2002,623.8549271849647,666.9602267427128,NA,NA,NA,1124.5927051125002,879.3050230313348,2499.3267727821703,1124.5870826676532,1094.7044672865047,371.7673657141491,1254.037390522584,1124.5927051125002,724.4806557092786,1014.9702124776676,NA,NA,1144.514672851808,1204.2641999712548,1452.9787300658227,1154.4746182836675,NA,NA,1244.0840311965485,1134.5540371804009,NA,729.478830682602,1313.7445100224431,NA,1263.9901208094518,1373.4300218933536,355.6847555799523,1084.7402858098828,1770.8441427035643,1452.9787300658227,770.9526501016294,1313.7445100224431,NA,NA,1174.3924625218092,1194.3076170498882,NA,1681.4943026841581,NA,419.4719543440872,NA,NA,NA,NA,NA,1616.9403885682393,NA,NA,NA,NA,NA,NA,682.4746514498934,NA,NA,NA,1413.208833564305,NA,1273.942227088914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 2002,478.68631893189246,676.1190506362598,NA,399.898744204251,356.69008571872087,1741.0649432218593,810.4125440416251,2301.28331635447,1014.9702124776676,1164.433879525424,250.4884034462872,1204.2641999712548,889.2857923474035,826.3916263769315,927.2046661271532,769.454568959376,NA,946.1594408714468,984.0599802857797,1074.7750075522522,949.1520220821325,NA,554.364976421142,1244.0840311965485,940.1740520906696,781.4440259943178,351.66320809764784,1194.306294976674,268.12623974963606,1109.6485861995025,1477.8304323240513,210.63970675257093,812.4100655353748,2276.5291910301353,886.2916556682983,527.3111660210355,1691.423894071604,1014.9702124776676,NA,377.79690329044666,1393.3202755694103,NA,1731.137645417054,NA,133.7860754720475,619.4523470187476,NA,956.1344198130876,NA,837.3758108005597,1219.162119700973,1054.8433403930965,1024.9396451247394,NA,1413.208833564305,1572.2373419241178,959.1267515182813,578.4039660579393,500.24629365925546,NA,NA,1423.1521335636096,784.4411605098105,1383.3755747009961,NA,1443.0370779426937,1313.7445100224431,NA,NA,1204.2641999712548,NA,NA,NA,NA,679.4844856020172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 2002,343.1066552265199,359.583147595719,NA,270.14139204168004,293.3072591205072,1522.5553349311808,742.4728141417471,1969.273354797409,1204.2641999712548,1482.8004515114706,254.517861435939,1104.6679266045053,749.4688224455036,1054.8433403930965,1502.678940131065,635.4652711268473,NA,874.3143006957869,971.0953373104052,936.1830149257157,781.4440259943178,NA,406.929082315014,1263.9901208094518,869.323351502811,359.7059410168392,271.148923245644,1054.8433403930965,183.36731005923113,1054.8433403930965,1502.6778932213256,212.65871837994925,743.4722759230406,2326.0544189843367,734.4767329707024,597.4291746824681,1074.7753754347234,917.2272333416938,NA,438.5538696220874,1522.5553349311808,NA,2068.42720636308,NA,93.2032436903426,611.4446539686527,NA,974.0872996646331,NA,706.4845775720123,1611.9739283819877,1333.6420325958975,851.3540354202096,NA,1353.5371914544753,1293.8445873567744,1014.9702124776676,583.411076474099,298.34134840017754,NA,NA,1462.9198405507636,538.3343917737657,1651.702715568994,NA,1671.5642443557515,1482.8004515114706,NA,NA,997.0232632629101,NA,NA,NA,1054.8433403930965,741.4733416470305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 2002,256.5338694546241,337.58142982849233,NA,234.85808047046265,200.54230610297088,1174.3924625218092,745.4711674038443,2327.9088133053892,1363.4838955613818,1363.4838955613818,183.36731005923113,1343.5899052588052,651.4749824587085,969.1006549738368,1681.4943026841581,555.3667642871461,NA,1084.7402858098828,1054.8433403930965,921.2183096414902,685.4853128243882,NA,363.72676851991264,1283.89371431318,785.440185068059,420.9868739457485,209.6301432392532,1104.6503840843857,129.7327826225771,1064.8097292946218,1736.0967735896893,136.82540181679983,792.4330743929357,2425.079865151955,724.4806557092786,746.4705971324983,758.4629268874294,863.3339111552156,NA,417.9748090138611,1607.0057576276354,NA,2236.9028391998977,NA,97.26702898093976,653.4759745153359,NA,1244.0840311965485,NA,764.4585240950881,1174.3924625218092,1462.9198405507636,851.3540354202096,NA,1343.5899052588052,1124.5927051125002,1174.3894364115313,610.9440132997778,304.38136378213824,NA,NA,1477.8298999320255,361.716399256757,1741.0649432218593,NA,1850.2360287354768,1492.7399593132873,NA,NA,972.0926662400633,NA,NA,NA,1034.9083056469622,870.3215595532953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 2002,409.4392677697872,466.63741845204424,NA,480.19075216244613,390.8582891544622,1204.2641999712548,1024.9396451247394,1919.681637676682,1273.942227088914,1373.4300218933536,311.4268435866771,1323.6935690211737,794.4309523297528,1184.3503731155338,1582.172230502708,760.4615010769363,NA,796.4287902587254,1124.5927051125002,1134.5540371804009,784.4411605098105,NA,343.6190100711455,1244.0840311965485,916.2294426828046,427.01049025557745,361.716399256757,1313.7445100224431,291.29343140608705,1254.037390522584,1393.3205581730695,235.86673295172477,798.4265882818096,2405.2773946284415,690.4856824967087,769.454568959376,754.4656525877206,905.2531722399069,NA,455.11190559581263,1909.7618731385087,NA,2662.6119949746817,NA,188.4200581567242,791.4341203895822,NA,923.213796123,NA,977.0791888416118,1074.7753754347234,1522.5550766804113,809.4137685984763,NA,1244.0840311965485,1263.9901208094518,1124.5927051125002,739.9711438809063,290.28647602148385,NA,NA,1308.7690781889742,457.11861051460284,1572.2373419241178,NA,1462.9198405507636,1750.991790312264,NA,NA,1024.9396451247394,NA,NA,NA,1089.7216510196145,835.3787760189504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 2002,478.1448141034158,543.3432931761201,NA,616.4495592967088,546.3501522906244,924.2115264797791,829.3874289838935,1696.2253477060292,1283.89371431318,1224.1754048905148,357.69539329490505,1482.8004515114706,548.3539455653051,694.4857705305865,1532.492755855078,499.2436708088339,NA,884.2955198175041,985.057203951503,720.4819181137343,577.4025026499103,NA,329.5380323143109,1034.9083056469622,660.4790634899845,381.81616857604746,549.3558203248035,826.6798681657242,418.97884980138167,1054.841840540843,1552.3660617637183,297.33458502275664,524.3045148324803,2306.2453455176274,723.4809878246584,625.4575753191948,621.4541410738885,764.9581285608822,NA,397.8898961412222,1621.906848754491,NA,2098.165898026502,NA,386.3374369166203,580.4068514767213,NA,1283.89371431318,NA,1522.5553349311808,1004.9999999999999,1268.9487611543468,583.411076474099,NA,1044.8762015998634,1084.7402858098828,1044.8762015998634,617.4505014508878,286.2583753464659,NA,NA,1438.0626947872283,276.1861343380227,1443.0370779426937,NA,1512.6173975057443,1423.1521335636096,NA,NA,674.4834740219171,NA,NA,NA,957.6298410914735,731.478024213924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 2002,493.72447826759105,454.1025562151873,NA,464.14152737653353,441.062980352841,1044.8762015998634,902.2594605384088,1562.3019534211498,1338.6142027919125,1403.2649764378245,296.32779450010224,1532.492755855078,324.5079607309497,745.4711674038443,1760.9181892840945,646.4722878633597,NA,1014.9702124776676,1094.7044672865047,858.3424581962682,587.4165182990291,NA,221.74240271311905,1154.4746182836675,721.4816190423697,330.5439729679924,441.062980352841,844.3651558157374,318.4710542907632,935.1859963956153,1830.3906467217873,282.22982325513834,576.4010254103783,2543.868014766317,537.3242477552008,640.468647190508,553.3631741394995,768.4553807049591,NA,300.3547940909226,1681.4943026841581,NA,2296.34030141127,NA,312.4332364223867,547.3520562296142,NA,1522.5553349311808,NA,1522.5553349311808,1134.5540371804009,1393.3205581730695,675.9832765941392,NA,920.2205534978641,1174.3924625218092,1184.3503731155338,720.9766343671656,235.86673295172477,NA,NA,1472.856138947932,301.3614765884714,1621.906848754491,NA,1562.3019534211498,1592.1066223459586,NA,NA,1014.9702124776676,NA,NA,NA,1014.9702124776676,628.4600170280804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 2002,479.6888096350398,515.2826161767265,NA,499.2436708088339,490.2193396636847,1044.8762015998634,920.2205534978641,1577.2032911831766,1333.6420325958975,1552.3660617637183,258.0476470640572,1373.4300218933536,279.2081090131984,819.401083422333,1562.3019534211498,856.3458123681922,NA,1114.6306703807727,1254.037390522584,1283.89371431318,1333.6420325958975,NA,203.57194237005,1373.4300218933536,959.1267515182813,220.73325303441342,513.2789462985861,801.4212278431825,343.6190100711455,1037.2097022877163,1969.273354797409,NA,649.4739414607315,2157.633260550006,480.19075216244613,568.3887066120632,408.9375719772174,896.2717995700931,NA,338.5871879637115,1562.3019534211498,NA,2167.5432090385502,NA,271.1455677875286,725.4803126101223,NA,1323.6935690211737,NA,1621.906848754491,1214.2201274315387,1363.4827399799005,1472.860413136632,NA,797.4276942521516,1323.6935690211737,1323.6932713091703,624.9433457681323,138.851319997813,NA,NA,1373.4300218933536,722.4813089408426,1403.2649764378245,NA,1482.8004515114706,1482.8004515114706,NA,NA,1313.7445100224431,NA,NA,NA,1024.9396451247394,668.4818701490766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 2002,634.4179318395197,595.3928775981851,NA,NA,NA,845.3635953018024,817.4036983830746,1532.4793551447972,1631.8238744467385,1691.423894071604,566.3854868682015,1303.79485101835,1244.0840311965485,794.4309523297528,1044.8762015998634,907.2489362281767,NA,901.2615390734702,1034.9083056469622,1383.3755747009961,1074.7753754347234,NA,NA,1582.172230502708,722.4813089408426,NA,536.3303036833059,1036.5343679707037,NA,894.6067833240794,1959.3558150219385,299.34808472542426,852.352409411356,2038.6851095203506,1184.3503731155338,882.7607100271076,766.4569731458868,NA,NA,883.2974384419382,1711.2816871297587,NA,NA,NA,280.71170586380896,NA,NA,1044.8762015998634,NA,NA,NA,NA,NA,NA,NA,NA,1204.2641999712548,594.4255190980683,NA,NA,NA,NA,NA,1462.9198405507636,NA,NA,NA,NA,NA,NA,NA,NA,NA,1423.1521335636096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 2002,717.429310748386,849.7428852652931,NA,612.4456610468523,793.4320183687173,1254.037390522584,1174.3924625218092,2021.15136486534,1383.3752900332115,1462.9198405507636,407.9333369892203,1054.8429654472425,384.83039626286745,956.1344198130876,1651.702715568994,756.4643107618788,NA,1174.3924625218092,1373.4300218933536,1064.8097292946218,1313.7445100224431,NA,224.76963300349132,1472.860413136632,862.3356389897622,465.14473184170976,720.4819181137343,898.7483267690219,428.01436026792845,1062.8118743424043,1671.5642443557515,279.2081090131984,570.3918701383502,2365.668547698122,520.2954328616262,566.3854868682015,707.4847951617511,853.8499238942009,NA,362.7215949790736,1721.2098942718915,NA,2266.62312174724,NA,264.0955724118164,730.4784328943437,NA,1373.4300218933536,NA,1552.3660617637183,1303.79485101835,1413.208833564305,1224.1754048905148,NA,1064.8097292946218,1164.433879525424,1293.8445873567744,608.4413904110522,174.26954723819438,NA,NA,848.3588574647223,860.3390670410604,1651.702715568994,NA,1552.3660617637183,1522.5553349311808,NA,NA,1408.2369050010648,NA,NA,NA,1164.433879525424,926.2069614724699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 2003,703.4034068810445,706.9396458548066,NA,924.2115264797791,1014.9702124776676,1169.3888381662334,1537.414610396788,4590.356561780252,2081.641000118314,1611.9717349369866,816.3091668886095,1944.4238500818965,2152.31580451681,1142.4379638482303,1433.0937818150637,1209.2415109702015,NA,1557.332493178893,1368.4563830777356,1904.790571796239,1447.9719930085237,NA,367.74724210878964,2236.793418472841,1840.050992340986,801.4232107146538,1044.8746872096806,1562.2377506830712,794.4309523297528,1747.6524039097606,1318.7100713514028,730.8540501078517,1184.3490397483392,2256.672344764116,1517.327423346521,1181.0196102805535,2786.1748236641984,1611.9739283819877,NA,1585.3619383679943,1428.10806579277,NA,2583.4541465352268,NA,508.9111335504174,778.4467999410026,NA,1631.8306179978608,NA,2167.543028652729,1830.3906467217873,1765.8811659938294,1522.5553349311808,NA,1810.5435511734543,1572.2373419241178,1477.801126198031,885.5394349746333,1423.1521335636096,NA,NA,1780.7696531077747,1492.7399593132873,2162.5806398199784,NA,2068.42720636308,1919.681637676682,NA,NA,1562.3019534211498,NA,NA,NA,1922.9613323101712,1014.9702124776676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 2003,551.8603983729728,558.8725065456738,NA,688.4855693471561,668.4818701490766,1214.2201274315387,1224.1754048905148,3097.6587558280444,1621.906606567275,1641.7712393712654,493.72890696691,1552.3660617637183,1602.0405206026348,1194.3076170498882,1641.7712393712654,712.4839117237194,NA,1522.5553349311808,1383.3755747009961,1368.4569587273677,1234.1300377180992,NA,393.87195730430426,1800.6193548762094,1522.5553349311808,780.4434891140145,677.4841162624895,1914.7132628030838,522.3000044774467,1572.2371752826587,1631.8392847525627,422.9948218249671,986.0544195784137,2514.1752005909007,1343.5899052588052,885.2935922228662,2563.66168908192,1671.5642443557515,NA,958.1293158878581,1403.2649764378245,NA,2008.9395570199993,NA,336.5791075903185,749.4688224455036,NA,1552.3660617637183,NA,844.864347371691,1522.5553349311808,1631.8392847525627,1403.2649764378245,NA,1889.9217264418742,1552.3660617637183,1343.5899052588052,750.4678705145882,1001.0116949009231,NA,NA,1582.172230502708,1184.3503731155338,1750.991790312264,NA,1770.8441427035643,1651.702715568994,NA,NA,1502.678940131065,NA,NA,NA,1443.0370779426937,934.1883598697057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 2003,565.361662100576,585.4128425703275,NA,724.4806557092786,659.4786585548815,1024.9396451247394,1054.8433403930965,2870.3043180829663,1492.7399593132873,1353.5371914544753,449.091366813763,1472.860413136632,1800.6193548762094,914.2338353974337,1164.4325229836709,866.328672545629,NA,1174.3924625218092,1134.5540371804009,1472.860413136632,1044.8762015998634,NA,405.9248079052403,1532.492755855078,1443.0370779426937,618.4514306844861,661.479456359203,1164.4308271151444,518.2907997452282,1287.2061525858744,1234.1300377180992,398.8943302424808,998.0203830634922,2296.34030141127,1323.6935690211737,690.4856824967087,2276.5291910301353,1611.9739283819877,NA,952.144024718619,1044.8762015998634,NA,2048.599523239971,NA,305.3878868769839,613.4466550971965,NA,1244.0840311965485,NA,698.4856751093175,1323.6935690211737,1323.6935690211737,1244.0840311965485,NA,1701.3530213028482,1214.2201274315387,1224.1754048905148,795.3962313465306,1214.2201274315387,NA,NA,1403.2649764378245,1074.7753754347234,1721.2098942718915,NA,1641.7712393712654,1452.9787300658227,NA,NA,1413.2077192815946,NA,NA,NA,1443.0370779426937,690.4856824967087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 2003,467.14116525128463,512.7774099365935,NA,612.4456610468523,574.3980293390607,1034.9083056469622,790.4351563457981,2375.5705936922222,1293.8445873567744,1383.3755747009961,363.72676851991264,1094.7044672865047,1611.9739283819877,932.193061357552,1283.89371431318,649.4739414607315,NA,922.2160571800493,1024.9396451247394,1104.6679266045053,875.3124632694158,NA,434.03718818143795,1472.860413136632,1214.2201274315387,439.05570272138203,568.3887066120632,1074.757336425904,412.9543160457273,1104.6675688336386,1293.8445873567744,341.6077275928844,940.1740520906696,2454.781160115501,1313.7445100224431,981.0682609728858,2365.668547698122,1343.5899052588052,NA,914.2338353974337,1214.2172021560411,NA,1452.9787300658227,NA,214.67757737734328,527.3111660210355,NA,1024.9396451247394,NA,765.457670720031,1244.0840311965485,1388.3446625090423,1054.8433403930965,NA,1373.4300218933536,1263.9901208094518,1024.9396451247394,596.912828796148,1014.9702124776676,NA,NA,1323.6935690211737,847.3604461150547,1641.7712393712654,NA,1671.5642443557515,1572.2370919619289,NA,NA,1244.0840311965485,NA,NA,NA,1164.433879525424,616.4495592967088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
