Feb 2001,3.5,9.5,NA,11,8,17,22,12,51,110,NA,11,14,40,180,23,NA,52,36,31,25,NA,9,14,35,15,10,56,1,14,160,1,33,210,12,170,58,9,NA,260,5,NA,8.5,NA,3,15,NA,30,NA,9.5,17000,NA,35,NA,16,23,40,NA,34,NA,NA,NA,NA,180,25,64,41.5,NA,NA,57,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 2001,29,6.5,NA,18,16,16,5,714.75,42,357.5,NA,13,14,35,110,23,NA,110,19,120,29,NA,7,NA,42,96.5,20,94,1,9,57.5,3,30,18,18,91,18,10,NA,100,16,NA,270,NA,1,4,NA,47,NA,21,180,NA,30,NA,33,22,91,NA,130,NA,NA,NA,NA,28,11,35,32,NA,NA,43,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 2001,25,25,NA,15,420,667.5,215,4508,2470,1736.6666666666667,NA,750,10150,810,2228,120,NA,327,929.5,810,1100,NA,21,2116,535,38,205,1058,6,665,1823.5,266.5,1280,162,1080,1180,668,110,NA,480,374,NA,27,NA,17.5,69,NA,420,NA,11.5,280,NA,32,NA,19,270,360,2,41,NA,NA,NA,NA,2810,150,140,130,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 2001,21,22,NA,170,200,900,370,1057.75,750,867.5,NA,330,240,1300,1227.5,100,NA,290,290,580,730,NA,160,7200,550,1000,300,360,260,315,305,50,570,680,270,1926,360,580,NA,30,22,NA,5,NA,8,190,NA,210,NA,140,4200,NA,360,NA,260,3200,270,44,700,NA,NA,NA,NA,6700,80,8150,5100,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 2001,26,32,NA,NA,NA,2000,4700,41000,14000,1862.5,NA,2500,4100,5900,2310,NA,NA,5200,5400,2600,2700,NA,NA,21000,2500,NA,430,4500,NA,6400,5200,1600,4050,1300,3000,4101.666666666667,2900,NA,NA,1300,710,NA,200,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 2001,288.5,153,NA,64,40,180,200,160,320,320,NA,260,140,250,230,190,NA,150,210,150,170,NA,50,110,170,240,46,600,36,60,400,29,160,66,320,746.6666666666666,61,140,NA,37,250,NA,160,NA,5,100,NA,120,NA,62,NA,NA,240,NA,40,190,150,9,160,NA,NA,NA,NA,190,2100,250,40.5,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 2001,16.5,64.5,NA,93,84,1300,44,170,4530,5700,NA,160,77,340,1204.4444444444443,180,NA,270,210,210,140,NA,130,47,150,NA,68,610,100,160,2800,110,850,51,280,2370,420,100,NA,220,60,NA,24,NA,11,220,NA,300,NA,300,160,NA,130,NA,370,170,200,7,200,NA,NA,NA,NA,290,290,325,40,NA,NA,160,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 2001,56,150,NA,36,30,140,73,59,310,3800,NA,460,40,160,285,255,NA,200,130,130,170,NA,44.666666666666664,280,160,190,43,250,49,44,200,24,305,37,220,586.6666666666666,370,80,NA,360,26,NA,33.5,NA,6,160,NA,78,NA,100,84,NA,145,NA,120,1100,290,2,38,NA,NA,NA,NA,150,200,320,52,NA,NA,63,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 2001,38,24,NA,260,41,480,380,50,3600,3400,NA,260,600,416.6666666666667,2400,140,NA,650,280,935,560,NA,59,1900,360,250,46,280,80,52,485,23,3100,230,160,180,530,320,NA,130,9,NA,44,NA,11,900,NA,200,NA,42.5,800,NA,410,NA,35,410,560,1,220,NA,NA,NA,NA,1600,100,1100,24,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 2001,20,20,NA,NA,NA,4000,1800,4169.5,3850,2900,NA,3600,2300,5200,1700,NA,NA,1300,930,1900,8000,NA,NA,1700,1700,NA,700,6500,NA,5700,1000,800,2600,290,2800,2850,800,NA,NA,1600,2800,NA,430,NA,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.5,NA,NA,NA,NA,NA,2500,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 2001,31,36,NA,92,59,520,160,1888.1818181818182,170,410,NA,80,87,95,130,71,NA,77,210,200,78,NA,17,820,28,30,66,110,45,38,160,21,86,860,20,2100,27,43,NA,14,35.5,NA,1,NA,5,31,NA,86,NA,14.5,7150,NA,100,NA,17,230,130,41.5,50,NA,NA,NA,NA,110,130,81,42,NA,NA,44,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 2002,21,16,NA,9,5,150,25,309.8181818181818,42,160,NA,14,18,41,160,76,NA,54,140,99,62,NA,12,64,9,13,10,1961,8,26.5,34.5,8,32,8,5,26,18,19,NA,17,10,NA,3,NA,2,18,NA,33,NA,15,55.5,NA,49,NA,23,29,60,19,36,NA,NA,NA,NA,69,39,230,33,NA,NA,43,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 2002,12,10.5,NA,18,11,490,37,461.5,86,400,NA,13,19,30,74,70,NA,52,160,180,41,NA,5,200,20,13,7,1083,3,98,36.5,5,43,20,23,28,50,25,NA,43,42,NA,5,NA,2,32,NA,49,NA,6,34,NA,30,NA,10,12,7,23,23,NA,NA,NA,NA,45,59,300,70,NA,NA,100,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 2002,15,8.5,NA,NA,NA,1500,440,929,1050,1600,NA,380,900,430,1800,NA,NA,770,1100,2100,380,NA,NA,500,320,NA,80,2700,NA,140,900,60,1400,50,510,345,1300,NA,NA,410,250,NA,100,NA,11.5,NA,NA,NA,NA,NA,230,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 2002,7,11,NA,45,16,680,48,180,330,600,NA,140,370,140,450,460,NA,90,830,2100,310,NA,5,1200,41,280,19,36.5,31,25,790,11,410,80,130,32,180,40,NA,73,19.5,NA,58,NA,2,130,NA,240,NA,9,530,NA,230,NA,14,680,290,2,280,NA,NA,NA,NA,240,NA,160,48,NA,NA,120,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 2002,28.5,22,NA,36,19,640,61,160,130,1500,NA,80,110,570,327.5,77,NA,160,110,160,87,NA,23,16,57,68,32,210,19,53,300,8,200,26,49,480,160,32,NA,59.5,36,NA,12,NA,3,140,NA,90,NA,30.5,365,NA,85,NA,41,220,160,4,71,NA,NA,NA,NA,93,NA,110,54,NA,NA,46,NA,NA,NA,54,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 2002,34,49.5,NA,63,36,64,110,1620,340,880,NA,83,130,130,1288.3333333333333,120,NA,170,100,250,200,NA,200,89,70,91,44,1240,7,470,350,15,700,130,160,2793.3333333333335,70,80,NA,56,41.5,NA,60,NA,8,51,NA,150,NA,90,440,NA,80,NA,49,450,145,3,2000,NA,NA,NA,NA,290,NA,280,290,NA,NA,60,NA,NA,NA,330,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 2002,28.5,62,NA,340,140,330,300,400,320,360,NA,670,690,2800,364,100,NA,130,210,280,93,NA,63,460,160,330,260,1100,56,440,260,610,390,110,170,679.2,91,130,NA,160,585,NA,790,NA,10,110,NA,130,NA,77,780,NA,230,NA,89,2000,94,12,240,NA,NA,NA,NA,250,NA,150,140,NA,NA,69,NA,NA,NA,82.5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 2002,3,72.5,NA,140,62,210,47,108.5,560,300,NA,690,160,330,624,110,NA,200,110,250,160,NA,60,130,230,140,100,370,16,64,460,41,85,150,580,1002,160,155,NA,380,41,NA,28,NA,11,160,NA,320,NA,68,180,NA,180,NA,62,560,260,5,200,NA,NA,NA,NA,380,NA,260,59,NA,NA,180,NA,NA,NA,132.5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 2002,98,133.5,NA,49,180,200,55,25,560,860,NA,70,61,260,1316.6666666666667,170,NA,150,180,120,100,NA,42,150,200,42,85,800,110,280,350,46,310,32,66,1870,73,460,NA,190,33,NA,33,NA,13,58,NA,74,NA,62,170,NA,125,NA,37,150,220,2,190,NA,NA,NA,NA,150,NA,190,360,NA,NA,110,NA,NA,NA,270,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 2002,103,26.5,NA,53,50,150,60,24,200,330,NA,50,47,150,230,70.5,NA,120,39,110,75,NA,45.666666666666664,160,50,130,45,385,34,41.333333333333336,250,NA,82,30,300,290,60,70,NA,42,27,NA,19,NA,4,43,NA,50,NA,140,230,NA,69,NA,50,130,103.5,5,NA,NA,NA,NA,NA,130,NA,130,37,NA,NA,140,NA,NA,NA,30,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 2002,18.5,78,NA,NA,NA,1700,140,644.3333333333334,2200,3700,NA,1600,710,700,2600,220,NA,310,180,760,320,NA,NA,380,560,NA,85,305,NA,37.666666666666664,1500,45,910,320,600,1600,910,NA,NA,440,120,NA,NA,NA,3,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,410,5,NA,NA,NA,NA,NA,5900,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 2002,91.5,344,NA,41,340,1600,140,667,62,220,NA,365,140,1100,40,47,NA,57,41,27,52,NA,20,5,100,12,290,215,14,60.6,41,38,31,16,25,57,32,13.5,NA,30,28,NA,3,NA,5,28,NA,22,NA,27,1900,NA,52,NA,42,450,41,23,80,NA,NA,NA,NA,28,NA,80,13,NA,NA,200,NA,NA,NA,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 2003,143,87,NA,100,45,2390,57.5,1403.3333333333333,208.33333333333334,365,NA,120.5,47.5,96.66666666666667,142.5,79,NA,59,85,64.5,42,NA,7,151.5,146.5,18,79.5,1148,200,91,64.5,23,219.5,103,133,119.33333333333333,57,32,NA,21.666666666666668,27.5,NA,5,NA,53.666666666666664,23,NA,66,NA,58.5,170,NA,56,NA,20,49,45.5,20.25,59,NA,NA,NA,NA,73,NA,74,12,NA,NA,61,NA,NA,NA,48,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 2003,6,9.5,NA,240,13,73,15,28.75,165,130,NA,17,5,40,190,20,NA,16,18,36.5,16,NA,4,14,60,460,17,216.66666666666666,6,16.25,180,5,560,19,60,77,49,21,NA,8,4,NA,3,NA,2,6,NA,54,NA,26,51,NA,21,NA,9,22,30,5,50,NA,NA,NA,NA,22,NA,17,11,NA,NA,34,NA,NA,NA,43,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 2003,30.5,26,NA,74,90,460,33,716.6666666666666,270,510,NA,190,53,96,50.5,70,NA,65,160,91,40,NA,17,60,50,49,80,805,24,31,610,8,60,4,76,110,140,41,NA,32,16,NA,10,NA,2,15,NA,44,NA,35,84,NA,68,NA,23,190,160,10.5,92,NA,NA,NA,NA,110,NA,110,18,NA,NA,97.5,NA,NA,NA,54,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 2003,11,16.5,NA,170,73,340,120,213.75,150,430,NA,165,44,160,91,41,NA,33,57,140,100,NA,5,130,22,9,85,967.3333333333334,41,79,60,11,58,11,31,80,37,33,NA,12,17.5,NA,3,NA,3.3333333333333335,25,NA,78,NA,11.5,1100,NA,52,NA,28,70,91,7,100,NA,NA,NA,NA,41,NA,33,11,NA,NA,35,NA,NA,NA,28,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 2003,10.5,6,NA,19,19,130,80,28,580,330,NA,240,15,150,242.5,49,NA,350,160,160,75,NA,9,80,110,405,16,59,7,28,270,8,280,13,57,100.75,65,100,NA,20,10,NA,9,NA,1,55,NA,460,NA,31,86,NA,120,NA,20,330,300,4,59,NA,NA,NA,NA,200,NA,70,240,NA,NA,80,NA,NA,NA,22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 2003,28.5,36,NA,310,NA,170,57,151.25,390,1800,NA,190,250,245,248.57142857142858,39,NA,110,260,170,240,NA,38,270,260,250,57,342.6666666666667,36,90,230,32,450,250,220,288.3333333333333,310,180,NA,46,1050,NA,100,NA,6,240,NA,440,NA,100,220,NA,220,NA,59,430,275,21,480,NA,NA,NA,NA,800,NA,590,330,NA,NA,190,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 2003,12,50,NA,59,180,290,160,120,530,690,NA,240,170,370,150,34,NA,240,170,180,210,NA,51,750,63,290,61,420,50,87,570,45,120,80,540,362,290,145,NA,180,49,NA,250,NA,17,180,NA,530,NA,72,180,NA,250,NA,43,240,80,15,270,NA,NA,NA,NA,720,NA,370,230,NA,NA,130,NA,NA,NA,150,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 2003,15,47.5,NA,180,50,160,120,302.6666666666667,120,2200,NA,180,80,220,240,50,NA,200,90,90,230,NA,28,320,380,NA,55,530,44,295,1000,70,91,90,330,580,180,340,NA,290,59,NA,190,NA,10,120,NA,170,NA,185,68,NA,310,NA,77,120,630,23,860,NA,NA,NA,NA,130,NA,110,350,NA,NA,460,NA,NA,NA,180,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 2003,51,18,NA,460,190,210,170,170,3300,1100,NA,250,290,480,2082.5,265,NA,560,460,300,325,NA,125,2800,360,NA,140,4600,170,45,690,51,660,3000,400,551.25,560,260,NA,290,300,NA,420,NA,27,260,NA,360,NA,110,970,NA,530,NA,210,1800,260,9,330,NA,NA,NA,NA,2000,NA,800,60,NA,NA,340,NA,NA,NA,440,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 2003,27,71,NA,80,160,160,120,506.2,230,1100,NA,75,115,290,1200,250,NA,710,53.5,140,440,NA,120,500,210,36,160,1643.3333333333333,84,198.66666666666666,160,140,1200,1400,310,71,91,360,NA,67,54,NA,45.5,NA,34.5,160,NA,46,NA,80,5595,NA,150,NA,100,140,220,46,170,NA,NA,NA,NA,240,NA,210,62,NA,NA,450,NA,NA,NA,43.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 2003,20,187,NA,32,30,400,260,1276.75,270,87,NA,24.5,23,41,320,50,NA,145,48,60,42,NA,9,5,43,67,41,1115,24,211,81,23,57,14,40,53,40,26,NA,64,7,NA,190,NA,14,80,NA,57,NA,37.5,28,NA,53,NA,55,43,79,20.333333333333332,56,NA,NA,NA,NA,61,NA,37,29,NA,NA,66.5,NA,NA,NA,48,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 2003,37,33,NA,20,24,280,76,20,67,460,NA,120,160,24,160,24,NA,29,41,32,21,NA,11,32,14,6,23,34,5,32,34,6,34,9,8,5,120,17,NA,19.5,3,NA,4,NA,9,10,NA,50,NA,34,63,NA,32,NA,23,240,31,6,23,NA,NA,NA,NA,46,NA,46,48,NA,NA,23,NA,NA,NA,27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 2004,NA,NA,NA,41,22,640,86,27,900,300,NA,260,1200,50,74,70,NA,56,40,110,38,NA,6,140,21,7,21,35,26,18,45,16,50,36,21,68,12,30,NA,17,8,NA,7,NA,6,12,NA,80,NA,47.5,85,NA,59,NA,29,1300,52,4,48,NA,NA,NA,NA,150,NA,160,29,NA,NA,430,NA,NA,NA,43,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 2004,NA,NA,NA,9,10,75,24,13,140,173.5,NA,24,21,14,49,19,NA,27,48,52,43,NA,6,33,17,16,17,9,9,18,31,7,34,34,7,30,16,11,NA,5,1,NA,5,NA,3,7,NA,46,NA,12,45,NA,260,NA,10,10,19,2,42,NA,NA,NA,NA,23,NA,16,41,NA,NA,34,NA,NA,NA,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 2004,NA,NA,NA,56,6,175,67,131.66666666666666,53,150,NA,26,19,34,48,9,NA,47,26,42,14,NA,10,22,87,220,13,220,16,29,160,2,22,23,45,100,790,18.5,NA,14,10,NA,5,NA,4,5,NA,92,NA,90.5,250,NA,23,NA,14,32,25,6,16,NA,NA,NA,NA,58,NA,47,41,NA,NA,23,NA,NA,NA,16,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 2004,NA,NA,NA,41,18,150,86,41,60,110,NA,64,150,380,90,37,NA,80,210,27,120,NA,5,310,190,160,33,59,14,23,780,50,140,150,11,39,41,14,NA,49,4,NA,39,NA,1,120,NA,80,NA,23,560,NA,47,NA,20,230,41,8,190,NA,NA,NA,NA,140,NA,190,36,NA,NA,15,NA,NA,NA,16,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 2004,NA,NA,NA,27,43,965,525,7657.5,1933.3333333333333,5300,NA,1075,1600,924,532,135,NA,207.5,510,440,430,NA,56,1750,1945,130,211,406.6666666666667,35,1455.6666666666667,1355,284,945,1190,1890,586,1315,135,NA,1061,554.5,NA,51,NA,57.75,130,NA,270,NA,260,220,NA,220,NA,58,73,320,22,260,NA,NA,NA,NA,9085,NA,260,29,NA,NA,21,NA,NA,NA,165,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 2004,NA,NA,NA,31,17,44,24,50,560,1800,NA,110,260,100,265,620,NA,270,150,160,290,NA,15.5,90,65,61,25,49,28,56,1400,25,280,49,340,335.14285714285717,NA,43,NA,110,40,NA,96,NA,4,90,NA,130,NA,63,270,NA,270,NA,28,50,100,17,91,NA,NA,NA,NA,310,NA,240,260,NA,NA,190,NA,NA,NA,190,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 2004,NA,NA,NA,73,43,190,41,92,360,690,NA,220,4000,360,508.75,50,NA,590,92,100,300,NA,50,110,200,360,36,160,60,200,640,27,310,30,250,768,160,62,NA,160,88,NA,570,NA,8,590,NA,160,NA,85.5,54,NA,170,NA,100,190,150,6,600,NA,NA,NA,NA,280,NA,230,180,NA,NA,160,NA,NA,NA,100,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 2004,NA,NA,NA,150,52,360,140,67,890,1600,NA,300,100,250,751.5454545454545,866.6666666666666,NA,260,210,130,250,NA,330,160,180,950,57,380,70,100,550,600,240,58,360,567.1428571428571,400,130,NA,66,140,NA,260,NA,17,420,NA,310,NA,110,160,NA,180,NA,59,360,150,19,510,NA,NA,NA,NA,120,NA,340,130,NA,NA,91,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 2004,NA,NA,NA,NA,NA,510,460,310,4500,2200,NA,300,510,1600,658,510,NA,390,220,500,350,NA,27,170,410,NA,330,320,NA,410,1600,190,1400,32,480,200.4,1900,NA,NA,580,120,NA,NA,NA,10.5,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,620,NA,NA,NA,NA,NA,NA,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 2004,NA,NA,NA,46,21,220,350,33,240,580,NA,48,41,190,260,150,NA,280,41,160,100,NA,46,250,150,93.5,20,91,6,32,240,14,150,29,65,100,69,180,NA,1300,46,NA,400,NA,8.5,91,NA,27,NA,22,100,NA,125,NA,59,63,66,7,870,NA,NA,NA,NA,55,NA,110,32,NA,NA,51,NA,NA,NA,28,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 2004,NA,NA,NA,14,14,230,23,35,51,510,NA,17,22,53,86,60,NA,54,54,78.5,49,NA,9,34.5,80,14,20,24,5,14,130,13,71,9,13,51,32,70,NA,27,23,NA,60,NA,5,130,NA,54,NA,50,41,NA,60,NA,23,35.5,39,6,52,NA,NA,NA,NA,59,NA,41,29,NA,NA,32,NA,NA,NA,49,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 2004,NA,NA,NA,51,41,420,54,50,380,1600,NA,190,280,190,310,110,NA,200,90,400,68,NA,13,500,59,58,25,240,11,62,150,16,320,18.5,250,320,100,46,NA,59,23,NA,24,NA,12,100,NA,160,NA,95,350,NA,57,NA,26,170,130,9,120,NA,NA,NA,NA,500,NA,350,210,NA,NA,120,NA,NA,NA,49,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 2005,NA,NA,NA,16,10,1625,141,1662,125,310,NA,157,77,100,222.75,41.5,NA,108.5,143,213,80.5,NA,5,320,139,15,380.5,166.5,8,156.66666666666666,285,20,160,3.5,57.666666666666664,60.5,45.5,27,NA,127.5,63,NA,7,NA,30,10,NA,135,NA,37,65,NA,55,NA,15,740,108.5,2,11,NA,NA,NA,NA,671,NA,80,18,NA,NA,52,NA,NA,NA,57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 2005,NA,NA,NA,8,17,200,14,63,140,330,NA,16,5,41,370,36,NA,50,100,46,70,NA,5,60,11,47,5,30,5,15.5,85,1,150,63,10,33,26,14,NA,9,18,NA,17,NA,2,32,NA,59,NA,41,66,NA,110,NA,5,57,47,1,18,NA,NA,NA,NA,140,NA,190,80,NA,NA,45,NA,NA,NA,33,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 2005,NA,NA,NA,45,37,230,23,23,100,265,NA,18,35,50,100,23,NA,110,60,40,45,NA,26,160,51,8,20,37,10,7,210,11,190,23,29,100,45,25,NA,25,7,NA,6.5,NA,4,45,NA,70,NA,42.5,260,NA,27,NA,4,175,100,1,190,NA,NA,NA,NA,20,NA,32,11,NA,NA,28,NA,NA,NA,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 2005,NA,NA,NA,90,160,450,53.5,100,340,370,NA,22,19,54,330,100,NA,94,230,290,210,NA,8,140,37,40,160,80,28,57,50,23,180,30,17,4,54,42,NA,39,6,NA,27,NA,1,83,NA,170,NA,15,115,NA,160,NA,17,34,160,14,51,NA,NA,NA,NA,170,NA,310,65,NA,NA,91,NA,NA,NA,250,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 2005,NA,NA,NA,430,130,360,240,2700,450,890,NA,310,220,180,772,120,NA,170,170,170,310,NA,81,7000,1600,1500,540,140,220,76,470,47,330,32,1500,1450,1800,2700,NA,280,200,NA,44,NA,30,100,NA,360,NA,58,230,NA,300,NA,62,1000,210,8,280,NA,NA,NA,NA,99.5,NA,250,220,NA,NA,60,NA,NA,NA,36,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 2005,NA,NA,NA,180,47,50,86,200,930,1000,NA,58,180,270,206,300,NA,230,230,270,110,NA,33,260,110,62.5,61,80,170,100,540,17,690,37,300,692.2,120,120,NA,80,38,NA,180,NA,22,130,NA,240,NA,140,86,NA,190,NA,29,1500,190,4,160,NA,NA,NA,NA,690,NA,660,560,NA,NA,95,NA,NA,NA,86,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 2005,NA,NA,NA,110,80,41,79,80,340,400,NA,300,140,100,226.66666666666666,160,NA,120,90,220,140,NA,56.5,10,170,91,210,170,75,110,430,140,340,60,260,313.3333333333333,350,100,NA,240,42,NA,430,NA,33,100,NA,210,NA,200,90,NA,480,NA,43,200,110,16,130,NA,NA,NA,NA,280,NA,260,260,NA,NA,140,NA,NA,NA,74.5,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 2005,NA,NA,NA,160,47,100,76,59,500,730,NA,155,43,300,248.75,90,NA,580,310,165,220,NA,55,49,240,20,36,850,62,68,415,430,70,31,290,450,400,120,NA,1900,92,NA,260,NA,18,490,NA,120,NA,43.5,120,NA,340,NA,68,2400,310,7,270,NA,NA,NA,NA,220,NA,120,660,NA,NA,110,NA,NA,NA,120,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 2005,NA,NA,NA,37,49,95,280,26,330,1200,NA,120,59,240,450,870,NA,460,160,150,230,NA,28,420,360,210,51,220,50,34,280,26,260,24,115,142.75,58,160,NA,150,60,NA,150,NA,6,190,NA,170,NA,110,160,NA,260,NA,40,560,160,1,230,NA,NA,NA,NA,140,NA,59,220,NA,NA,130,NA,NA,NA,140,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 2005,NA,NA,NA,15,46,890,136.33333333333334,1160,1055,2200,NA,465,139.66666666666666,965,910,405,NA,1015,565.3333333333334,450,370,NA,21.5,2150,835,360,84.5,720,28,675,395,98,500,304.3333333333333,310,240,342,120,NA,56,182,NA,180,NA,9,77,NA,502,NA,29,32,NA,83,NA,32,160,385,3,69,NA,NA,NA,NA,409,NA,41,59,NA,NA,100,NA,NA,NA,175.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 2005,NA,NA,NA,12,22,160,26,25,750,700,NA,20,7,70,190,72,NA,160,62,2979.5,70,NA,10,90,46,14,14,49.5,10,21,370,4,240,5,15,51,30,39,NA,30,14,NA,37,NA,2,36.5,NA,80,NA,8,53,NA,190,NA,20,70,64,3,46,NA,NA,NA,NA,300,NA,340,75,NA,NA,63,NA,NA,NA,43,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 2005,NA,NA,NA,22,15,230,7,20,49,60,NA,9,1,33,90,27,NA,53,45,2200,90,NA,13,9,29,37,8,36,14,13,35,1,15,11,2,3,12,17,NA,29,4.5,NA,10,NA,2,12,NA,260,NA,16.5,57,NA,130,NA,5,27,34,NA,3,NA,NA,NA,NA,350,NA,170,160,NA,NA,50,NA,NA,NA,22,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 2006,NA,NA,NA,NA,NA,1200,55,80,240,410,NA,260,110,220,340,43,NA,110,41,76,59,NA,NA,610,74,NA,28,400,NA,26,110,7,90,700,39,320,120,NA,NA,62,40,NA,NA,NA,7,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 2006,NA,NA,NA,5,13,330,10,22,850,620,NA,8,16,6,510,37.5,NA,64,160,50,45,NA,4,41,26,17.5,4.5,14,3,6,47,1,300,15,30,60,41,20,NA,11,100,NA,60,NA,NA,47,NA,720,NA,8,190,NA,140,NA,4,17,130,2,800,NA,NA,NA,NA,113,NA,480,47,NA,NA,60,NA,NA,NA,60,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 2006,NA,NA,NA,7,13,240,10,33,1800,52,NA,7.5,4,32,49,11,NA,24,14,26,10,NA,6,10,19,1,17,300,5,13,38,4,17,10.5,5,19,8,12,NA,5,5,NA,14.5,NA,1,22,NA,36,NA,8,230,NA,5400,NA,15,48,25,2,5,NA,NA,NA,NA,510,NA,430,30,NA,NA,26,NA,NA,NA,42,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
