Year_mon,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0456,0456A,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A632,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,FF321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,N484A,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A,X438,X630
Jul 1982,18.5,11,NA,14,3,14,NA,3.99,5.34,7.67,NA,1.67,1,7.99,7.34,5,NA,6.66,NA,5,7.01,3.66,3,NA,2.99,9.5,1.67,NA,3.99,6.5,1.34,2.01,13.3,2.34,NA,5.34,NA,NA,2.67,2.01,3,NA,NA,NA,NA,NA,NA,1.34,4.01,NA,NA,NA,1.67,NA,3.34,3,NA,3.33,3.33,NA,NA,NA,5.67,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1982,11.2,7.1,NA,8.51,10.7,50.4,NA,4.67,0.99,5.67,NA,0.99,3.34,9.99,1.67,5,NA,2,NA,2,7.34,5,2.33,NA,2.34,8.33,1.6,NA,9.33,15,3.67,2.67,9.99,0.81,NA,7.34,NA,NA,14,1,4.01,NA,NA,NA,NA,NA,NA,3.33,2.67,NA,NA,NA,2,NA,1.67,0.34,NA,4.67,6.33,NA,NA,NA,13,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1982,18,8,NA,5,6,24,NA,3.67,13,6,NA,4.5,5,9.67,4,6.33,NA,5,NA,5.33,8.67,6,8.67,NA,3.33,5,4,NA,6.5,5,5.67,4.67,9,1,NA,8,NA,NA,6,2,3.5,NA,NA,NA,NA,NA,NA,3.67,5.67,NA,NA,NA,6.33,NA,3.67,14.3,NA,3.33,10.3,NA,NA,NA,7,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,5.67,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1982,9.33,6.66,NA,5.67,3.99,14.3,NA,2.34,2.66,4.67,NA,4.34,2.34,3.34,4.34,8.34,NA,4.01,NA,9.66,6,4.32,5,NA,2.67,2,5.34,NA,5,7,2.67,2.34,7.32,3.33,NA,6.68,NA,NA,6.33,6.33,3.67,NA,NA,NA,NA,NA,NA,2.33,5.01,NA,NA,NA,2.34,NA,1.67,6,NA,2.33,2.67,NA,NA,NA,7,NA,NA,NA,6.68,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1982,NA,NA,NA,NA,NA,NA,NA,NA,11.7,4.34,NA,NA,NA,NA,7.34,14.7,NA,6.99,NA,5.99,12.3,10.8,7.32,NA,3.66,14.5,NA,NA,NA,NA,NA,NA,15.6,NA,NA,5.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35,NA,NA,NA,NA,NA,4.34,7.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,9.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1982,9.99,6.66,NA,4,4.01,13,NA,3.66,NA,NA,NA,1.67,0.33,6.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67,NA,5.6,16,3.66,2,NA,0.01,NA,NA,NA,NA,1.34,2.01,3.99,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,6,NA,NA,NA,NA,3.33,2.01,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1983,18.3,19.7,NA,37,19.3,27.4,NA,11,4.01,6.66,NA,10.3,21.3,16,6.66,8,NA,7.34,NA,10.7,5.33,8,15,NA,7.32,8.67,20,NA,30.7,16,21.3,8.01,8.66,9.68,NA,5.67,NA,NA,31.3,20,5.99,NA,NA,NA,NA,NA,NA,19,10.3,NA,NA,NA,9.33,NA,6,25.7,NA,2.34,7.32,NA,NA,NA,4.67,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA,5.67,NA,NA,NA,NA,NA,7.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1983,9.2,8,NA,13.7,10.7,59,NA,3.33,16.7,9.66,NA,144,90.7,144,8.33,12.7,NA,11,NA,12,8.8,8.99,11.3,NA,7.01,22,15.2,NA,9.67,20,5.34,5.33,13,2.67,NA,10.7,NA,NA,30,5.99,29.3,NA,NA,NA,NA,NA,NA,2.67,16.5,NA,NA,NA,0.33,NA,7.01,28.5,NA,2.33,60,NA,NA,NA,5.33,NA,NA,NA,7.34,NA,NA,NA,NA,NA,NA,6.33,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1983,4.34,5,NA,10.3,8,18,NA,7.34,2.66,2,NA,10,3,10.7,4.67,2.67,NA,9.66,NA,6,11.6,5.34,9.6,NA,2.67,3.66,3.99,NA,9.66,14,4.67,3.66,7,3.33,NA,11.7,NA,NA,8,2.33,2.66,NA,NA,NA,NA,NA,NA,2,6.79,NA,NA,NA,3,NA,5.67,7.34,NA,2,1.33,NA,NA,NA,2,NA,NA,NA,3.66,NA,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1983,6.33,12.7,NA,8.33,13.7,52,NA,8.67,4.67,5.34,NA,6.99,4.67,7.67,4.67,6,NA,5.34,NA,4.34,20,8.66,8.34,NA,6,6.33,4.67,NA,15.7,14.7,10.3,6.66,6.66,3.34,NA,7.34,NA,NA,5,3.67,8.67,NA,NA,NA,NA,NA,NA,7,7.34,NA,NA,NA,4.67,NA,4.67,11.3,NA,5.33,6.66,NA,NA,NA,13.3,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,7.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1983,5,3.33,NA,4,3,22.7,NA,3,3,3.33,NA,4.34,5.99,13.7,4.67,3.6,NA,59.3,NA,4.32,6,2.67,2.66,NA,1.67,2.67,2.67,NA,1.67,8.33,1.68,1.34,9.33,3,NA,5.33,NA,NA,4.34,2,3.66,NA,NA,NA,NA,NA,NA,2.67,6.68,NA,NA,NA,2,NA,3.33,8,NA,0.33,1.33,NA,NA,NA,6,NA,NA,NA,2.67,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1983,5,4.34,NA,3,5.67,24,NA,4,3.33,6.33,NA,16.7,2.67,8.67,2.86,5.67,NA,2.66,NA,4.67,4.01,0.67,11.3,NA,6.33,3.6,1.34,NA,6.77,6.68,3,1.67,9,2.34,NA,7.32,NA,NA,3.33,0.99,3,NA,NA,NA,NA,NA,NA,1.67,3.99,NA,NA,NA,0.67,NA,0.99,5.33,NA,0.67,0.33,NA,NA,NA,3.66,NA,NA,NA,4.33,NA,NA,NA,NA,NA,NA,1.34,NA,NA,NA,NA,NA,5.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1983,12,13.3,NA,72,62,27.2,NA,25.6,23.3,11,NA,307,4.5,9.5,37.7,6,NA,14,NA,4.67,10.7,17.3,11.7,NA,3.99,5.67,16.7,NA,44,29.3,8.67,7.32,24.3,10.7,NA,8.33,NA,NA,7.35,14,10.7,NA,NA,NA,NA,NA,NA,6.66,13.3,NA,NA,NA,3.33,NA,13,18.7,NA,6,4.5,NA,NA,NA,7.35,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,6.68,NA,NA,NA,NA,NA,7.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1983,7.34,3.99,NA,3.33,2.66,15.2,NA,7.34,2.67,3.33,NA,17.7,7.34,6.33,3,7.01,NA,25.7,NA,1.67,6.33,5.33,4.67,NA,3.67,4.67,1.34,NA,4.67,5.34,3.33,1.33,7.32,2.33,NA,6.68,NA,NA,2.67,2.33,4.34,NA,NA,NA,NA,NA,NA,0.34,2.33,NA,NA,NA,1.67,NA,2,5.34,NA,3.33,1.67,NA,NA,NA,8.67,NA,NA,NA,5.6,NA,5.67,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1983,10,9.33,NA,11,7.34,16.5,NA,3.99,2.33,4.34,NA,3,2.66,7.34,2,5.34,NA,3.99,NA,7.67,5.33,7.67,8,NA,3,6.33,2,NA,5.67,25.5,2.34,1.67,5.66,5.67,NA,4.34,NA,NA,1.34,2.33,5,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,1.34,NA,3.33,16.7,NA,1.67,4.34,NA,NA,NA,2.66,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1983,9.99,6.66,NA,4.34,3.66,21.1,NA,4.67,9.66,1.34,NA,2.67,9.33,8.01,7,6,NA,3.34,NA,5.67,5.66,4.67,6,NA,2.34,49.3,2,NA,5,4.67,3.67,1.34,6.66,2.34,NA,20,NA,NA,3,0.66,3.33,NA,NA,NA,NA,NA,NA,1,3.33,NA,NA,NA,0.99,NA,36.9,7.67,NA,0.67,6.99,NA,NA,NA,3.67,NA,NA,NA,7.67,NA,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1983,13.3,16,NA,30.5,28,23.3,NA,8.8,52.7,18,NA,45.7,34.3,13,72,54.7,NA,34.7,NA,46,19.5,46,53.3,NA,9,29.3,30.2,NA,16.7,19.3,13,16.5,54,7.67,NA,17,NA,NA,37.3,39.5,12.9,NA,NA,NA,NA,NA,NA,10,14.7,NA,NA,NA,3.66,NA,53.3,48,NA,4.01,16.9,NA,NA,NA,8.33,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1983,8,10.3,NA,17,19.6,29.6,NA,15,5,6.68,NA,18.3,8.67,6,6.66,8.34,NA,5,NA,8.67,9.66,8.33,14.3,NA,4.01,15,7.67,NA,16,14.7,8.67,5.34,4.34,2.66,NA,5.34,NA,NA,15,5.34,18,NA,NA,NA,NA,NA,NA,6.33,5.34,NA,NA,NA,5,NA,3,61.8,NA,8,4.34,NA,NA,NA,5,NA,NA,NA,2.33,NA,NA,NA,NA,NA,NA,5.33,NA,NA,NA,NA,NA,5.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1984,8,6.33,NA,8.99,9.33,66.9,NA,11.3,4.01,12,NA,11,7,16.7,4.34,3.67,NA,25.3,NA,5.67,12.5,6,30,NA,2.67,19.4,8.34,NA,11.7,87.8,6.66,8.34,8.66,3.66,NA,8,NA,NA,12.3,3.99,5,NA,NA,NA,NA,NA,NA,7.34,27.5,NA,NA,NA,8.67,NA,3.99,21,NA,6.33,6.98,NA,NA,NA,6.33,NA,NA,NA,3.66,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1984,13,13.3,NA,38.8,63.5,16,NA,8.66,12,22.2,NA,10.7,9.99,5.34,15.3,14.7,NA,17.3,NA,14.3,25.1,18.2,17,NA,6.68,18.3,5.67,NA,NA,30.7,43.5,3.33,16.3,5.01,NA,19.7,NA,NA,9.33,5.67,5.33,NA,NA,NA,NA,NA,NA,33.7,9.33,NA,NA,NA,2,NA,11.7,17,NA,3.33,4.67,NA,NA,NA,5.33,NA,NA,NA,6.33,NA,NA,NA,NA,NA,NA,7.67,NA,NA,NA,NA,NA,5.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1984,12.5,15.7,NA,25.6,14,30,NA,7.34,9.43,7.15,NA,30.8,19.6,11.2,5.2,7.2,NA,7.61,NA,9.99,11,9,10.8,NA,3.43,6.01,12,NA,16.8,28,9.67,7.01,10.6,4.34,NA,7.14,NA,NA,18.8,7.34,12,NA,NA,NA,NA,NA,NA,7.67,10.4,NA,NA,NA,5.01,NA,6.01,9.6,NA,4.34,8.66,NA,NA,NA,9.66,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1984,5.33,6.68,NA,11.7,10.3,29.5,NA,8.57,3.99,7.33,NA,12.7,15,9.66,8.67,11.3,NA,12.7,NA,5.67,8.67,5,11.7,NA,3.67,8,8.01,NA,12,13,8.33,4.34,7.32,2,NA,8.34,NA,NA,17,10,9.66,NA,NA,NA,NA,NA,NA,5.67,4.67,NA,NA,NA,6.33,NA,5.34,7.67,NA,3.66,8.33,NA,NA,NA,7.84,NA,NA,NA,4.67,NA,NA,NA,NA,NA,NA,6.33,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1984,7.67,10.3,NA,16.7,7.01,18.4,NA,12,5.34,19.7,NA,4.34,1.67,4.32,3.99,8,NA,4,NA,4.34,7.67,3.67,5.34,NA,4.32,29,5.34,NA,9,12.5,2.66,4.34,13.3,3.66,NA,14.4,NA,NA,6,3.67,5.67,NA,NA,NA,NA,NA,NA,5.34,6.33,NA,NA,NA,6,NA,3.66,8,NA,2.34,4.34,NA,NA,NA,7.5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1984,10.3,5.33,NA,5.67,4.01,20,NA,9.33,23.5,7.34,NA,10.7,2.67,3.33,7.32,8.67,NA,9.33,NA,5,6.66,7.34,9,NA,5,5.67,3.33,NA,6.68,31.3,4.34,4.01,11,2,NA,4.34,NA,NA,3.33,3.33,6.33,NA,NA,NA,NA,NA,NA,2.67,8.66,NA,NA,NA,6.33,NA,4.34,9.99,NA,3.99,6.66,NA,NA,NA,10.3,NA,NA,NA,8.33,NA,NA,NA,NA,NA,NA,6.33,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1984,9.66,5,NA,4.67,4.32,20,NA,4.34,5,3.33,NA,3.33,2.66,10.7,3.33,9,NA,3,NA,6,7.34,6,4.01,NA,5.67,5.34,6,NA,7.34,8.49,4.01,3,7,3.33,NA,11.5,NA,NA,5.33,2,19.3,NA,NA,NA,NA,NA,NA,2.67,5,NA,NA,NA,1.67,NA,3.99,2.33,NA,1.67,6.99,NA,NA,NA,6.33,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1984,NA,NA,NA,NA,NA,NA,NA,NA,1.8,2.8,NA,NA,NA,NA,1.59,4.56,NA,1.4,NA,4.6,8.4,2,2.4,NA,3.4,3.2,NA,NA,NA,NA,NA,NA,6.6,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,1.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1984,9.33,6,NA,8.66,10.3,40,NA,5,3.33,5.34,NA,169,59.3,4.67,3,7.67,NA,5.67,NA,6.33,7.67,7.34,6.33,NA,6.67,3.33,20,NA,10,18.5,4,3.66,9.66,3.66,NA,5.33,NA,NA,140,6.99,153,NA,NA,NA,NA,NA,NA,4,7.01,NA,NA,NA,2,NA,2.67,10,NA,7.34,8.34,NA,NA,NA,9,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,5.33,NA,NA,NA,NA,NA,5.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1984,4.67,5.34,NA,5.66,1.67,16.3,NA,0.67,1.32,0.66,NA,5.34,3.33,4.67,1.34,4.34,NA,1.34,NA,1.33,6,1.32,NA,NA,2.33,1,3.33,NA,4.34,14.3,1.67,0.34,6.33,2,NA,0.01,NA,NA,6.66,1.34,3,NA,NA,NA,NA,NA,NA,3,3.33,NA,NA,NA,0.33,NA,1.67,4.67,NA,0.67,5.34,NA,NA,NA,2.01,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,2.66,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1984,4.67,2.67,NA,4.67,8.33,22,NA,5.34,2.67,5,NA,6.35,8.66,4.67,6.33,10.3,NA,3.67,NA,6.33,7.34,4.33,12.3,NA,4.01,5,5.33,NA,6.66,12,5.34,1.34,10.3,2.66,NA,5.99,NA,NA,6.33,5.67,9.33,NA,NA,NA,NA,NA,NA,4.67,6.67,NA,NA,NA,1.33,NA,3.99,13,NA,2.33,3.33,NA,NA,NA,2.99,NA,NA,NA,3.34,NA,NA,NA,NA,NA,NA,6.33,NA,NA,NA,NA,NA,5.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1984,8.01,10.7,NA,11,6.99,25.4,NA,16.5,7.34,0.99,NA,14,13.3,7.67,1.34,6.33,NA,3.33,NA,4.34,6.5,3.99,7.5,NA,2,5.01,6.66,NA,6.33,25.5,7.01,6,8.33,4,NA,2.33,NA,NA,16.3,8,11.7,NA,NA,NA,NA,NA,NA,2.66,2.5,NA,NA,NA,2,NA,3.66,9.5,NA,3.33,9.33,NA,NA,NA,14.3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1985,8.67,1.34,NA,3.67,2.33,22,NA,4.34,6,5.33,NA,1.34,0.01,3.66,4.67,5,NA,5,NA,3.33,7.34,4.67,7.67,NA,3.33,4.67,7.34,NA,4.34,13,2.99,3.99,7.67,1,NA,8.66,NA,NA,0.01,0.66,2.33,NA,NA,NA,NA,NA,NA,0.01,10.3,NA,NA,NA,1.34,NA,4.67,9,NA,4.01,2,NA,NA,NA,2,NA,NA,NA,5.33,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1985,9,6.33,NA,4,8.4,20.5,NA,7.34,3.5,7,NA,9.75,9.75,8.25,4.49,7.25,NA,18.5,NA,10.3,9.33,7.34,12.3,NA,2.99,9.33,2.5,NA,8.25,17,3,3.6,11.7,3,NA,6,NA,NA,7.25,4.2,4.25,NA,NA,NA,NA,NA,NA,2.4,11.3,NA,NA,NA,2.5,NA,3.5,14,NA,2.76,3.75,NA,NA,NA,4.01,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mar 1985,11,8.33,NA,12.7,5,21,NA,3.66,1.34,4.67,NA,24,10.7,32.3,2,6,NA,4.32,NA,3.34,8.66,4.34,5.33,NA,8.67,6.66,3.33,NA,8,21.3,3.33,3.67,5.67,1.67,NA,11.3,NA,NA,9,4.34,4,NA,NA,NA,NA,NA,NA,3,7.67,NA,NA,NA,3,NA,2,8,NA,1.67,15.7,NA,NA,NA,6.68,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,3.99,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apr 1985,12.7,13,NA,21.3,22,13.7,NA,8.4,1.67,3,NA,6,5.32,7.34,0.01,3.33,NA,1.67,NA,1.32,6,3.66,4.01,NA,3,5,3.33,NA,21.7,16.7,18.3,5,7.67,5.66,NA,6.66,NA,NA,4.65,2.99,4.68,NA,NA,NA,NA,NA,NA,12.3,5,NA,NA,NA,5,NA,5,2.99,NA,3.33,13.3,NA,NA,NA,6,NA,NA,NA,4.34,NA,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
May 1985,10.7,5.66,NA,9.66,5.67,19,NA,8.33,4.01,4.34,NA,7.34,5.34,4.34,4.34,6.67,NA,2.33,NA,4.34,7.67,3.33,7.33,NA,3.66,7.34,4,NA,6.33,10,2.67,3.33,8.99,2,NA,5.66,NA,NA,4.67,2.67,4.32,NA,NA,NA,NA,NA,NA,3,4.67,NA,NA,NA,3,NA,3,7.67,NA,2.33,4.32,NA,NA,NA,4.67,NA,NA,NA,3.99,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jun 1985,6.33,5,NA,4.34,4.32,21.7,NA,9.68,7.01,4.67,NA,9.33,15.3,6.33,4.67,5,NA,4.34,NA,5.33,6.33,3.33,10.3,NA,2.33,1.67,4.01,NA,6,32.3,4.34,6.99,10.3,1.67,NA,5.66,NA,NA,6,4.01,3.34,NA,NA,NA,NA,NA,NA,3.67,6.99,NA,NA,NA,3.66,NA,8.66,10.3,NA,1.67,3.66,NA,NA,NA,8,NA,NA,NA,3.34,NA,NA,NA,NA,NA,NA,4.34,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jul 1985,9.67,13,NA,11,7,30,NA,7.32,3.33,3,NA,3,8.66,6,7.34,7.66,NA,4.34,NA,4.67,15,14.7,4.67,NA,4.67,8,2.01,NA,7.32,18,4.34,3.66,6.67,3.33,NA,8.66,NA,NA,4.67,3,3,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,2.01,NA,7.01,4.32,NA,3.66,5.33,NA,NA,NA,7.34,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aug 1985,11.3,6.66,NA,12,9,9.33,NA,6.33,4.67,2.67,NA,4.01,1.67,4.67,2,5.33,NA,2,NA,4.67,9,7,5.67,NA,2,11.3,2.67,NA,3.33,6.66,2.67,1.67,6,0.67,NA,6.66,NA,NA,6,2,2.34,NA,NA,NA,NA,NA,NA,3.33,4.33,NA,NA,NA,0.99,NA,2.67,5,NA,2.66,2.34,NA,NA,NA,4.67,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sep 1985,2.67,4.34,NA,5.67,3.66,13.5,NA,3,6.66,6.99,NA,0.67,0.01,2,5,13,NA,6,NA,6.68,8.99,9.67,13.3,NA,4.67,7.61,3,NA,4.67,6.66,1.67,1,9.66,1.34,NA,11,NA,NA,3,3.67,0.67,NA,NA,NA,NA,NA,NA,2.01,26.4,NA,NA,NA,2.67,NA,4.67,12.7,NA,1.68,2.01,NA,NA,NA,4.34,NA,NA,NA,10.7,NA,NA,NA,NA,NA,NA,6.99,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oct 1985,7.67,9.99,NA,11,6.66,9.99,NA,6,91,68,NA,5.67,2.33,5,46,34,NA,12.5,NA,95,36,108,34,NA,1.34,9.99,12.3,NA,7.01,6.66,11.7,3,64,4.34,NA,8.67,NA,NA,4.01,2.67,3.67,NA,NA,NA,NA,NA,NA,7.34,31.3,NA,NA,NA,1,NA,21,92,NA,2,1.67,NA,NA,NA,8,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nov 1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dec 1985,4.67,8.67,NA,5,3,2.66,NA,4.01,13.3,6.68,NA,8,3.33,5.33,2,7.01,NA,2.67,NA,5.67,5.33,4.67,8.67,NA,3.66,7.34,6.99,NA,4.01,20.5,10.3,3,7.32,1,NA,4.67,NA,NA,6,3.33,5.66,NA,NA,NA,NA,NA,NA,2,15.7,NA,NA,NA,2,NA,2.34,19.3,NA,3.33,2.34,NA,NA,NA,3.33,NA,NA,NA,3.67,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,5.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jan 1986,6.99,7.01,NA,9,5.33,33.8,NA,5.33,9.66,10.7,NA,8,23.3,10.3,8.33,7.34,NA,6.66,NA,4.34,11,8,8.67,NA,2.67,9.99,4.01,NA,6,10.7,1.67,0.66,4.34,1.67,NA,5,NA,NA,4,2.67,3.66,NA,NA,NA,NA,NA,NA,5.66,16,NA,NA,NA,0.33,NA,4.01,4.67,NA,1.34,7.67,NA,NA,NA,8.01,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feb 1986,3.99,5,NA,4.32,3,39,NA,5,4.01,4.01,NA,4.67,8.67,8.67,5.01,6.66,NA,1.34,NA,2.67,9.33,3.66,13.3,NA,8,9.66,3.66,NA,3.66,4.67,2,3.66,7.01,0.99,NA,5.66,NA,NA,9.33,3,6.66,NA,NA,NA,NA,NA,NA,6.99,31.8,NA,NA,NA,3.33,NA,3.33,29,NA,3,10.7,NA,NA,NA,5.67,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5.01,NA,NA,NA,NA,NA,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
