"","Year","Locator","μg/L"
"928",2003,"D320",1373.43002189335
"929",2003,"G320",291.293431406087
"930",2003,"KSHZ06",1646.73697747013
"931",2003,"KTHA03",1562.30195342115
"932",2003,"N484",1254.03739052258
"933",2003,"VA12A",NA
"934",2003,"VA41A",NA
"935",2003,"VA42A",NA
"936",2003,"VA45A",NA
"937",2004,"0311",575.399534314929
"938",2004,"0317",1077.26087230248
"939",2004,"0321",856.33278733668
"940",2004,"0322",2055.08065936472
"941",2004,"0430",1283.89340722284
"942",2004,"0434",1433.09460575315
"943",2004,"0438",339.076755247064
"944",2004,"0440",1348.56354835664
"945",2004,"0442",560.373666295006
"946",2004,"0444",858.13147656506
"947",2004,"0446",1467.8901268437
"948",2004,"0470",882.74980771543
"949",2004,"0474",1149.49107076202
"950",2004,"0478",843.609790206331
"951",2004,"0484",837.122444545274
"952",2004,"0631",973.577851152394
"953",2004,"A315",966.332342188665
"954",2004,"A320",1308.76365613196
"955",2004,"A432",1517.58481149659
"956",2004,"A456",725.97544905571
"957",2004,"A499",2430.02927737197
"958",2004,"A617",786.932690971917
"959",2004,"A620",636.965751853291
"960",2004,"A630",1014.97021247767
"961",2004,"A680",518.54006207956
"962",2004,"A685",1587.13942642433
"963",2004,"A690",2187.36202536868
"964",2004,"B484",621.454141073889
"965",2004,"C320",988.048826748816
"966",2004,"C370",1164.43387952542
"967",2004,"D320",1522.55533493118
"968",2004,"G320",747.470016206017
"969",2004,"KSHZ06",1646.73697747013
"970",2004,"KTHA03",1592.10662234596
"971",2004,"N484",1189.32899508271
"972",2004,"VA12A",NA
"973",2004,"VA41A",NA
"974",2004,"VA42A",NA
"975",2004,"VA45A",NA
"976",2005,"0311",630.955691039368
"977",2005,"0317",1032.89990229845
"978",2005,"0321",1004.00119684885
"979",2005,"0322",2375.56862138847
"980",2005,"0430",1353.53719145448
"981",2005,"0434",1455.46238825214
"982",2005,"0438",373.776326108181
"983",2005,"0440",1318.71903952181
"984",2005,"0442",728.405408431295
"985",2005,"0444",789.436162116182
"986",2005,"0446",1244.07261206694
"987",2005,"0470",946.904125813718
"988",2005,"0474",1124.5927051125
"989",2005,"0478",961.118811785193
"990",2005,"0484",972.58977926034
"991",2005,"0631",1139.5322749531
"992",2005,"A315",888.287715538664
"993",2005,"A320",1288.86731541595
"994",2005,"A432",1554.84724154121
"995",2005,"A456",881.300960697656
"996",2005,"A499",2536.44350620059
"997",2005,"A617",935.165213961188
"998",2005,"A620",738.46623752516
"999",2005,"A630",1358.39997064457
"1000",2005,"A680",757.8942357986
"1001",2005,"A685",1626.87016930705
"1002",2005,"A690",2382.99729218616
"1003",2005,"B484",713.483612210357
"1004",2005,"C320",946.65645070826
"1005",2005,"C370",1044.87582302003
"1006",2005,"D320",1527.52250094739
"1007",2005,"G320",396.37799700216
"1008",2005,"KSHZ06",1671.56400947615
"1009",2005,"KTHA03",1572.23509214126
"1010",2005,"N484",1333.64085073846
"1011",2005,"VA12A",NA
"1012",2005,"VA41A",NA
"1013",2005,"VA42A",NA
"1014",2005,"VA45A",NA
"1015",2006,"0311",642.469910334261
"1016",2006,"0317",1069.78811612573
"1017",2006,"0321",1023.42879349059
"1018",2006,"0322",2491.74877442281
"1019",2006,"0430",1373.42901500656
"1020",2006,"0434",1450.42945039026
"1021",2006,"0438",340.821134421348
"1022",2006,"0440",1520.06697715674
"1023",2006,"0442",801.919417523522
"1024",2006,"0444",833.125267654551
"1025",2006,"0446",1308.76770696824
"1026",2006,"0470",953.640627444967
"1027",2006,"0474",1154.47461828367
"1028",2006,"0478",1034.9079233623
"1029",2006,"0484",951.872348214998
"1030",2006,"0631",1134.53696463294
"1031",2006,"A315",990.92131597233
"1032",2006,"A320",1343.58961202519
"1033",2006,"A432",1547.39735296994
"1034",2006,"A456",886.291615394671
"1035",2006,"A499",2519.12222552465
"1036",2006,"A617",999.944014461939
"1037",2006,"A620",672.799085490695
"1038",2006,"A630",1552.30112265141
"1039",2006,"A680",635.262832244995
"1040",2006,"A685",1564.77750878645
"1041",2006,"A690",2454.7811601155
"1042",2006,"B484",681.484808049094
"1043",2006,"C320",1054.8433403931
"1044",2006,"C370",1244.08403119655
"1045",2006,"D320",1492.73995931329
"1046",2006,"G320",487.210936480881
"1047",2006,"KSHZ06",1790.69472300521
"1048",2006,"KTHA03",1621.90684875449
"1049",2006,"N484",1368.45638307774
"1050",2006,"VA12A",NA
"1051",2006,"VA41A",NA
"1052",2006,"VA42A",NA
"1053",2006,"VA45A",NA
"1054",2007,"0311",613
"1055",2007,"0317",1091.25
"1056",2007,"0321",1017
"1057",2007,"0322",2438.12267275881
"1058",2007,"0430",1332.5
"1059",2007,"0434",1466.45870992585
"1060",2007,"0438",346.786656039871
"1061",2007,"0440",1495
"1062",2007,"0442",710.5
"1063",2007,"0444",904.113616670847
"1064",2007,"0446",1393.31349160075
"1065",2007,"0470",1010
"1066",2007,"0474",1120.65381421103
"1067",2007,"0478",1245
"1068",2007,"0484",900
"1069",2007,"0631",1042.45415282348
"1070",2007,"A315",856.5
"1071",2007,"A320",1256.99506040473
"1072",2007,"A432",1703.10494713595
"1073",2007,"A456",908.091972685202
"1074",2007,"A499",2531.88250231481
"1075",2007,"A617",1140
"1076",2007,"A620",653
"1077",2007,"A630",1247.5
"1078",2007,"A680",872.5
"1079",2007,"A685",1598.33333333333
"1080",2007,"A690",2280
"1081",2007,"B484",707.24269865008
"1082",2007,"C320",920.609154820745
"1083",2007,"C370",1137.2770185902
"1084",2007,"D320",1455
"1085",2007,"G320",434
"1086",2007,"KSHZ06",1795
"1087",2007,"KTHA03",1590
"1088",2007,"N484",1306.82101629795
"1089",2007,"VA12A",1110
"1090",2007,"VA41A",1440
"1091",2007,"VA42A",1275
"1092",2007,"VA45A",2715
"1093",2008,"0311",508
"1094",2008,"0317",932.25
"1095",2008,"0321",911.5
"1096",2008,"0322",2100
"1097",2008,"0430",1260
"1098",2008,"0434",1262.5
"1099",2008,"0438",310.5
"1100",2008,"0440",1220
"1101",2008,"0442",827.25
"1102",2008,"0444",928.75
"1103",2008,"0446",1317.5
"1104",2008,"0470",1030
"1105",2008,"0474",1030
"1106",2008,"0478",967.25
"1107",2008,"0484",814.75
"1108",2008,"0631",914.75
"1109",2008,"A315",779
"1110",2008,"A320",1150
"1111",2008,"A432",1605
"1112",2008,"A456",755
"1113",2008,"A499",2440
"1114",2008,"A617",897.5
"1115",2008,"A620",576.5
"1116",2008,"A630",1255
"1117",2008,"A680",620
"1118",2008,"A685",1520
"1119",2008,"A690",2295
"1120",2008,"B484",617
"1121",2008,"C320",777.25
"1122",2008,"C370",1110
"1123",2008,"D320",1335
"1124",2008,"G320",373
"1125",2008,"KSHZ06",1625
"1126",2008,"KTHA03",1450
"1127",2008,"N484",1320
"1128",2008,"VA12A",963
"1129",2008,"VA41A",1160
"1130",2008,"VA42A",1060
"1131",2008,"VA45A",1875
"1132",2009,"0311",NA
"1133",2009,"0317",912.5
"1134",2009,"0321",NA
"1135",2009,"0322",2117.5
"1136",2009,"0430",1161.75
"1137",2009,"0434",1275
"1138",2009,"0438",289.5
"1139",2009,"0440",1280
"1140",2009,"0442",NA
"1141",2009,"0444",NA
"1142",2009,"0446",1275
"1143",2009,"0470",964.75
"1144",2009,"0474",1010
"1145",2009,"0478",918.75
"1146",2009,"0484",823.25
"1147",2009,"0631",864.5
"1148",2009,"A315",NA
"1149",2009,"A320",1145
"1150",2009,"A432",NA
"1151",2009,"A456",NA
"1152",2009,"A499",NA
"1153",2009,"A617",NA
"1154",2009,"A620",NA
"1155",2009,"A630",NA
"1156",2009,"A680",582.25
"1157",2009,"A685",NA
"1158",2009,"A690",NA
"1159",2009,"B484",NA
"1160",2009,"C320",NA
"1161",2009,"C370",NA
"1162",2009,"D320",1355
"1163",2009,"G320",NA
"1164",2009,"KSHZ06",1620
"1165",2009,"KTHA03",NA
"1166",2009,"N484",NA
"1167",2009,"VA12A",970
"1168",2009,"VA41A",1250
"1169",2009,"VA42A",1130
"1170",2009,"VA45A",1590
"1171",2010,"0311",NA
"1172",2010,"0317",935
"1173",2010,"0321",NA
"1174",2010,"0322",2220
"1175",2010,"0430",1205
"1176",2010,"0434",1185
"1177",2010,"0438",335
"1178",2010,"0440",1063.75
"1179",2010,"0442",NA
"1180",2010,"0444",NA
"1181",2010,"0446",1117.5
"1182",2010,"0470",870
"1183",2010,"0474",955.5
"1184",2010,"0478",980.5
"1185",2010,"0484",791
"1186",2010,"0631",863
"1187",2010,"A315",NA
"1188",2010,"A320",1125
"1189",2010,"A432",NA
"1190",2010,"A456",NA
"1191",2010,"A499",NA
"1192",2010,"A617",NA
"1193",2010,"A620",NA
"1194",2010,"A630",NA
"1195",2010,"A680",722.25
"1196",2010,"A685",NA
"1197",2010,"A690",NA
"1198",2010,"B484",NA
"1199",2010,"C320",NA
"1200",2010,"C370",NA
"1201",2010,"D320",1325
"1202",2010,"G320",NA
"1203",2010,"KSHZ06",1635
"1204",2010,"KTHA03",NA
"1205",2010,"N484",NA
"1206",2010,"VA12A",925
"1207",2010,"VA41A",1235
"1208",2010,"VA42A",1075
"1209",2010,"VA45A",1790
"1210",2011,"0311",NA
"1211",2011,"0317",1030
"1212",2011,"0321",NA
"1213",2011,"0322",2040
"1214",2011,"0430",1285
"1215",2011,"0434",1325
"1216",2011,"0438",286.5
"1217",2011,"0440",1210
"1218",2011,"0442",NA
"1219",2011,"0444",NA
"1220",2011,"0446",1380
"1221",2011,"0470",953
"1222",2011,"0474",1055
"1223",2011,"0478",1160
"1224",2011,"0484",804.5
"1225",2011,"0631",826.5
"1226",2011,"A315",NA
"1227",2011,"A320",1089.25
"1228",2011,"A432",NA
"1229",2011,"A456",NA
"1230",2011,"A499",NA
"1231",2011,"A617",NA
"1232",2011,"A620",NA
"1233",2011,"A630",NA
"1234",2011,"A680",786
"1235",2011,"A685",NA
"1236",2011,"A690",NA
"1237",2011,"B484",NA
"1238",2011,"C320",NA
"1239",2011,"C370",NA
"1240",2011,"D320",1255
"1241",2011,"G320",NA
"1242",2011,"KSHZ06",1815
"1243",2011,"KTHA03",NA
"1244",2011,"N484",NA
"1245",2011,"VA12A",1005
"1246",2011,"VA41A",1275
"1247",2011,"VA42A",1180
"1248",2011,"VA45A",3270
"1249",2012,"0311",NA
"1250",2012,"0317",974.5
"1251",2012,"0321",NA
"1252",2012,"0322",1780
"1253",2012,"0430",1180
"1254",2012,"0434",1195
"1255",2012,"0438",265
"1256",2012,"0440",1170
"1257",2012,"0442",NA
"1258",2012,"0444",NA
"1259",2012,"0446",1285
"1260",2012,"0470",748
"1261",2012,"0474",994
"1262",2012,"0478",923.5
"1263",2012,"0484",735
"1264",2012,"0631",839.5
"1265",2012,"A315",NA
"1266",2012,"A320",984
"1267",2012,"A432",NA
"1268",2012,"A456",NA
"1269",2012,"A499",NA
"1270",2012,"A617",NA
"1271",2012,"A620",NA
"1272",2012,"A630",NA
"1273",2012,"A680",646.5
"1274",2012,"A685",NA
"1275",2012,"A690",NA
"1276",2012,"B484",NA
"1277",2012,"C320",NA
"1278",2012,"C370",NA
"1279",2012,"D320",1200
"1280",2012,"G320",NA
"1281",2012,"KSHZ06",1710
"1282",2012,"KTHA03",NA
"1283",2012,"N484",NA
"1284",2012,"VA12A",990
"1285",2012,"VA41A",1220
"1286",2012,"VA42A",1110
"1287",2012,"VA45A",2095
"1288",2013,"0311",NA
"1289",2013,"0317",1050
"1290",2013,"0321",976.5
"1291",2013,"0322",1940
"1292",2013,"0430",1175
"1293",2013,"0434",1225
"1294",2013,"0438",301.5
"1295",2013,"0440",1140
"1296",2013,"0442",486.5
"1297",2013,"0444",527
"1298",2013,"0446",1325
"1299",2013,"0470",745
"1300",2013,"0474",1030
"1301",2013,"0478",997.5
"1302",2013,"0484",777
"1303",2013,"0631",785
"1304",2013,"A315",900
"1305",2013,"A320",1080
"1306",2013,"A432",1525
"1307",2013,"A456",694.5
"1308",2013,"A499",NA
"1309",2013,"A617",715
"1310",2013,"A620",565
"1311",2013,"A630",948.5
"1312",2013,"A680",695
"1313",2013,"A685",1620
"1314",2013,"A690",NA
"1315",2013,"B484",608.5
"1316",2013,"C320",698.5
"1317",2013,"C370",1265
"1318",2013,"D320",1410
"1319",2013,"G320",326.5
"1320",2013,"KSHZ06",1745
"1321",2013,"KTHA03",1510
"1322",2013,"N484",810.5
"1323",2013,"VA12A",NA
"1324",2013,"VA41A",NA
"1325",2013,"VA42A",1105
"1326",2013,"VA45A",NA
"1327",2014,"0311",NA
"1328",2014,"0317",981
"1329",2014,"0321",1095
"1330",2014,"0322",2335
"1331",2014,"0430",1195
"1332",2014,"0434",1200
"1333",2014,"0438",276
"1334",2014,"0440",1245
"1335",2014,"0442",859.5
"1336",2014,"0444",603.5
"1337",2014,"0446",1240
"1338",2014,"0470",850.5
"1339",2014,"0474",997
"1340",2014,"0478",1013.5
"1341",2014,"0484",791.5
"1342",2014,"0631",885
"1343",2014,"A315",869
"1344",2014,"A320",1115
"1345",2014,"A432",1505
"1346",2014,"A456",622
"1347",2014,"A499",NA
"1348",2014,"A617",915.5
"1349",2014,"A620",586
"1350",2014,"A630",1360
"1351",2014,"A680",739.5
"1352",2014,"A685",1475
"1353",2014,"A690",NA
"1354",2014,"B484",620
"1355",2014,"C320",671.5
"1356",2014,"C370",1250
"1357",2014,"D320",1420
"1358",2014,"G320",451.5
"1359",2014,"KSHZ06",1650
"1360",2014,"KTHA03",1535
"1361",2014,"N484",1020
"1362",2014,"VA12A",NA
"1363",2014,"VA41A",NA
"1364",2014,"VA42A",1115
"1365",2014,"VA45A",NA
"1366",2015,"0311",535
"1367",2015,"0317",951.5
"1368",2015,"0321",1085
"1369",2015,"0322",2090
"1370",2015,"0430",1290
"1371",2015,"0434",1250
"1372",2015,"0438",264
"1373",2015,"0440",1285
"1374",2015,"0442",732.5
"1375",2015,"0444",588.5
"1376",2015,"0446",1330
"1377",2015,"0470",788
"1378",2015,"0474",1080
"1379",2015,"0478",1185
"1380",2015,"0484",936.5
"1381",2015,"0631",917
"1382",2015,"A315",965.5
"1383",2015,"A320",1090
"1384",2015,"A432",1615
"1385",2015,"A456",723.5
"1386",2015,"A499",2475
"1387",2015,"A617",879.5
"1388",2015,"A620",667
"1389",2015,"A630",1146.5
"1390",2015,"A680",805
"1391",2015,"A685",1480
"1392",2015,"A690",2415
"1393",2015,"B484",711.5
"1394",2015,"C320",805.5
"1395",2015,"C370",1210
"1396",2015,"D320",1210
"1397",2015,"G320",417
"1398",2015,"KSHZ06",1760
"1399",2015,"KTHA03",1545
"1400",2015,"N484",1017.16666666667
"1401",2015,"VA12A",1080
"1402",2015,"VA41A",1355
"1403",2015,"VA42A",1230
"1404",2015,"VA45A",2915
"1405",2016,"0311",579.5
"1406",2016,"0317",948.5
"1407",2016,"0321",1085
"1408",2016,"0322",1960
"1409",2016,"0430",1130
"1410",2016,"0434",1230
"1411",2016,"0438",292.5
"1412",2016,"0440",1325
"1413",2016,"0442",593
"1414",2016,"0444",597
"1415",2016,"0446",1280
"1416",2016,"0470",827.5
"1417",2016,"0474",1060
"1418",2016,"0478",872
"1419",2016,"0484",774
"1420",2016,"0631",784
"1421",2016,"A315",841
"1422",2016,"A320",1100
"1423",2016,"A432",1445
"1424",2016,"A456",821.5
"1425",2016,"A499",2400
"1426",2016,"A617",803
"1427",2016,"A620",646.5
"1428",2016,"A630",879
"1429",2016,"A680",672.5
"1430",2016,"A685",1515
"1431",2016,"A690",2380
"1432",2016,"B484",671
"1433",2016,"C320",1080
"1434",2016,"C370",1250
"1435",2016,"D320",1230
"1436",2016,"G320",402
"1437",2016,"KSHZ06",1750
"1438",2016,"KTHA03",1500
"1439",2016,"N484",960.5625
"1440",2016,"VA12A",1105
"1441",2016,"VA41A",1245
"1442",2016,"VA42A",1290
"1443",2016,"VA45A",1380
"1444",2017,"0311",563
"1445",2017,"0317",848.5
"1446",2017,"0321",1045
"1447",2017,"0322",2080
"1448",2017,"0430",1075
"1449",2017,"0434",1125
"1450",2017,"0438",298.25
"1451",2017,"0440",1180
"1452",2017,"0442",757
"1453",2017,"0444",571.5
"1454",2017,"0446",1175
"1455",2017,"0470",808
"1456",2017,"0474",1095
"1457",2017,"0478",1035
"1458",2017,"0484",793
"1459",2017,"0631",865
"1460",2017,"A315",911.5
"1461",2017,"A320",1001.5
"1462",2017,"A432",1290
"1463",2017,"A456",726.5
"1464",2017,"A499",2310
"1465",2017,"A617",861
"1466",2017,"A620",602
"1467",2017,"A630",1247.5
"1468",2017,"A680",700
"1469",2017,"A685",1257.5
"1470",2017,"A690",1870
"1471",2017,"B484",661
"1472",2017,"C320",718
"1473",2017,"C370",1310
"1474",2017,"D320",1180
"1475",2017,"G320",462.5
"1476",2017,"KSHZ06",1682.5
"1477",2017,"KTHA03",1450
"1478",2017,"N484",1035.5
"1479",2017,"VA12A",1055
"1480",2017,"VA41A",1290
"1481",2017,"VA42A",1205
"1482",2017,"VA45A",1790
"1483",2018,"0311",507.5
"1484",2018,"0317",1030
"1485",2018,"0321",930
"1486",2018,"0322",1790
"1487",2018,"0430",1095
"1488",2018,"0434",1185
"1489",2018,"0438",261.5
"1490",2018,"0440",1180
"1491",2018,"0442",526.5
"1492",2018,"0444",518.5
"1493",2018,"0446",1165
"1494",2018,"0470",830
"1495",2018,"0474",1025
"1496",2018,"0478",1045
"1497",2018,"0484",797
"1498",2018,"0631",780
"1499",2018,"A315",887.75
"1500",2018,"A320",928.5
"1501",2018,"A432",1440
"1502",2018,"A456",717.5
"1503",2018,"A499",2365
"1504",2018,"A617",834
"1505",2018,"A620",689
"1506",2018,"A630",965.5
"1507",2018,"A680",754.5
"1508",2018,"A685",1480
"1509",2018,"A690",2255
"1510",2018,"B484",590.5
"1511",2018,"C320",686.5
"1512",2018,"C370",1270
"1513",2018,"D320",1040.5
"1514",2018,"G320",429.5
"1515",2018,"KSHZ06",1772.5
"1516",2018,"KTHA03",1450
"1517",2018,"N484",1035
"1518",2018,"VA12A",913.5
"1519",2018,"VA41A",995.5
"1520",2018,"VA42A",1052.5
"1521",2018,"VA45A",2600
"1522",2019,"0311",464
"1523",2019,"0317",700
"1524",2019,"0321",991
"1525",2019,"0322",1485
"1526",2019,"0430",1040
"1527",2019,"0434",1125
"1528",2019,"0438",299.5
"1529",2019,"0440",1017
"1530",2019,"0442",430
"1531",2019,"0444",512.5
"1532",2019,"0446",960
"1533",2019,"0470",673
"1534",2019,"0474",931
"1535",2019,"0478",948
"1536",2019,"0484",765.5
"1537",2019,"0631",858.75
"1538",2019,"A315",798.5
"1539",2019,"A320",939
"1540",2019,"A432",1240
"1541",2019,"A456",694.5
"1542",2019,"A499",2300
"1543",2019,"A617",621.5
"1544",2019,"A620",748.5
"1545",2019,"A630",854
"1546",2019,"A680",566.5
"1547",2019,"A685",1535
"1548",2019,"A690",1865
"1549",2019,"B484",609
"1550",2019,"C320",756.5
"1551",2019,"C370",1055
"1552",2019,"D320",989.5
"1553",2019,"G320",246
"1554",2019,"KSHZ06",1555
"1555",2019,"KTHA03",1380
"1556",2019,"N484",994.5
"1557",2019,"VA12A",861
"1558",2019,"VA41A",896
"1559",2019,"VA42A",895.5
"1560",2019,"VA45A",989.5
"1561",2020,"0311",513.75
"1562",2020,"0317",810
"1563",2020,"0321",1055
"1564",2020,"0322",1385
"1565",2020,"0430",1039
"1566",2020,"0434",1002
"1567",2020,"0438",247
"1568",2020,"0440",989.5
"1569",2020,"0442",556.5
"1570",2020,"0444",557.5
"1571",2020,"0446",1065
"1572",2020,"0470",655
"1573",2020,"0474",921.5
"1574",2020,"0478",802
"1575",2020,"0484",680
"1576",2020,"0631",640
"1577",2020,"A315",837.5
"1578",2020,"A320",960
"1579",2020,"A432",1235
"1580",2020,"A456",555.75
"1581",2020,"A499",2252.5
"1582",2020,"A617",591.5
"1583",2020,"A620",498
"1584",2020,"A630",827.5
"1585",2020,"A680",497.5
"1586",2020,"A685",1320
"1587",2020,"A690",2230
"1588",2020,"B484",560.5
"1589",2020,"C320",780.5
"1590",2020,"C370",1100
"1591",2020,"D320",1043.5
"1592",2020,"G320",293
"1593",2020,"KSHZ06",1475
"1594",2020,"KTHA03",1315
"1595",2020,"N484",825.75
"1596",2020,"VA12A",876.5
"1597",2020,"VA41A",908.5
"1598",2020,"VA42A",951.25
"1599",2020,"VA45A",983
"1600",2021,"0311",443
"1601",2021,"0317",792
"1602",2021,"0321",1080
"1603",2021,"0322",1435
"1604",2021,"0430",960.5
"1605",2021,"0434",955.5
"1606",2021,"0438",232
"1607",2021,"0440",990.5
"1608",2021,"0442",440
"1609",2021,"0444",524
"1610",2021,"0446",1070
"1611",2021,"0470",625.5
"1612",2021,"0474",868.5
"1613",2021,"0478",882
"1614",2021,"0484",NA
"1615",2021,"0631",706
"1616",2021,"A315",773.5
"1617",2021,"A320",935
"1618",2021,"A432",1310
"1619",2021,"A456",539
"1620",2021,"A499",2305
"1621",2021,"A617",664.5
"1622",2021,"A620",522
"1623",2021,"A630",840
"1624",2021,"A680",478
"1625",2021,"A685",1410
"1626",2021,"A690",2195
"1627",2021,"B484",559.5
"1628",2021,"C320",749.5
"1629",2021,"C370",986
"1630",2021,"D320",936.5
"1631",2021,"G320",317
"1632",2021,"KSHZ06",1565
"1633",2021,"KTHA03",1360
"1634",2021,"N484",865.5
"1635",2021,"VA12A",958.5
"1636",2021,"VA41A",929
"1637",2021,"VA42A",1028.5
"1638",2021,"VA45A",1395
"1639",2022,"0311",530.5
"1640",2022,"0317",755
"1641",2022,"0321",912.5
"1642",2022,"0322",1635
"1643",2022,"0430",1004.5
"1644",2022,"0434",947
"1645",2022,"0438",244.5
"1646",2022,"0440",825.5
"1647",2022,"0442",492.5
"1648",2022,"0444",442
"1649",2022,"0446",972
"1650",2022,"0470",738.5
"1651",2022,"0474",889
"1652",2022,"0478",889.5
"1653",2022,"0484",NA
"1654",2022,"0631",643.5
"1655",2022,"A315",805
"1656",2022,"A320",962
"1657",2022,"A432",1185
"1658",2022,"A456",628.5
"1659",2022,"A499",2355
"1660",2022,"A617",626.5
"1661",2022,"A620",571
"1662",2022,"A630",767.5
"1663",2022,"A680",677
"1664",2022,"A685",1065
"1665",2022,"A690",1445
"1666",2022,"B484",596.5
"1667",2022,"C320",726.5
"1668",2022,"C370",942.5
"1669",2022,"D320",1100
"1670",2022,"G320",385
"1671",2022,"KSHZ06",1580
"1672",2022,"KTHA03",1405
"1673",2022,"N484",858
"1674",2022,"VA12A",886.5
"1675",2022,"VA41A",888
"1676",2022,"VA42A",1020
"1677",2022,"VA45A",1500
